"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location","Row_ID"
"2021","101923","311 West Monroe","Submitted","311 W Monroe","60606",,"true","LOOP","Office","431,036","1969","1",,,"13,445,624","2,797,154.9","0","0",,"38.2","95.5","39.2","96.5","2,069","4.9","41.88030523","-87.63570062","POINT (-87.63570062 41.88030523)","2021-101923"
"2021","260042","McClurg Court Center","Submitted","333 E Ontario St","60611","0.0","false","NEAR NORTH SIDE","Multifamily Housing","915,001","1971","1",,,"0","0","0","0",,,,,,,,"41.89322808","-87.61866416","POINT (-87.61866416 41.89322808)","2021-260042"
"2021","113752",,"Not Submitted","1540  N STATE PKWY","60610","0.0","false","NEAR NORTH SIDE",,"105,500",,,,,,,,,,,,,,,,"41.9037528","-87.63558845","POINT (-87.63558845 41.9037528)","2021-113752"
"2021","256789",,"Not Submitted","4022 N ELSTON AVE","60618","0.0","false","Irving Park",,"50,000",,,,,,,,,,,,,,,,"41.950725","-87.70793","POINT (-87.70793 41.950725)","2021-256789"
"2021","102285","Advocate Illinois Masonic Medical Center","Submitted","836 W Wellington Ave","60657","4.0","false","LAKE VIEW","Hospital (General Medical & Surgical)","1,836,457","1908","15",,"99","67,889,792.3","121,905,914.8","0","0",,"144.8","242.7","149.8","246","16,171.5","12.3","41.93678761","-87.65090588","POINT (-87.65090588 41.93678761)","2021-102285"
"2021","252027","CICS Wrightwood","Submitted","8130 S California Ave","60652","3.0","false","ASHBURN","K-12 School","54,101","1957","1",,"61","1,527,221.4","2,810,700","0","0",,"80.2","133.6","86.2","139.9","367.4","6.8","41.74503507","-87.69334699","POINT (-87.69334699 41.74503507)","2021-252027"
"2021","173868","1055 W Granville","Submitted","1055 1065 W GRANVILLE AVE","60660","3.0","false","EDGEWATER","Multifamily Housing","80,600","1929","1",,"64","1,629,236.1","6,907,345.1","0","0",,"105.9","146.6","114.3","155.2","599.6","7.4","41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)","2021-173868"
"2021","105697","Dearborn Plaza","Submitted","1030 1032 N DEARBORN ST","60610","4.0","false","NEAR NORTH SIDE","Multifamily Housing","79,152","1929","1",,"94","1,264,752.7","6,718,000.1","0","0",,"100.9","133.9","108.3","140.9","537.5","6.8","41.9037528","-87.63558845","POINT (-87.63558845 41.9037528)","2021-105697"
"2021","158134","The Goodman Theatre","Submitted","170 N Dearborn Ave","60601","0.0","false","LOOP","Performing Arts","187,000","2000","1",,,"0","0","0","0",,,,,,,,"41.88520426","-87.62986239","POINT (-87.62986239 41.88520426)","2021-158134"
"2021","122005","03170- Chicago, IL","Submitted","5320 S Pulaski Rd","60632","4.0","false","WEST ELSDON","Supermarket/Grocery Store","71,923","1973","1",,"74","8,850,362.9","6,104,900.1","0","0",,"207.9","433.7","215.8","438.8","1,588.3","22.1","41.79586453","-87.72502577","POINT (-87.72502577 41.79586453)","2021-122005"
"2021","175747","Windy City South LLC","Submitted","2014 2036 S MICHIGAN AVE","60616","3.0","false","NEAR SOUTH SIDE","Multifamily Housing","143,900","1920","1",,"61","2,724,089.6","6,679,599.9","0","0",,"67.2","104.7","72.2","109.9","743.9","5.3","41.85471087","-87.62434115","POINT (-87.62434115 41.85471087)","2021-175747"
"2021","256732","Oriole Park Elementary School","Submitted","5424 N Oketo Avenue","60656","1.5","false",,"K-12 School","76,476","1943","2",,"40","1,967,029.3","4,023,940","0","0",,"78.3","127.3","86","135.3","494.7","6.5","41.975525","-87.8018","POINT (-87.8018 41.975525)","2021-256732"
"2021","260034","Algonquin #5","Submitted","1617  E 50TH PL","60615","1.0","false","KENWOOD","Multifamily Housing","59,310","1950","1",,"22","1,331,471.6","5,442,309.6","0","0",,"114.2","159.2","124.1","169.1","479.2","8.1","41.80224043","-87.60332678","POINT (-87.60332678 41.80224043)","2021-260034"
"2021","175785",,"Not Submitted","2532 2554 NARRAGANSETT AVE","60639","0.0","false","BELMONT CRAGIN",,"68,653",,,,,,,,,,,,,,,,"41.92643282","-87.78559086","POINT (-87.78559086 41.92643282)","2021-175785"
"2021","243692","5445 Edgewater Plaza Condominium Association","Submitted","5445 N Sheridan Rd","60640","3.0","false","EDGEWATER","Multifamily Housing","518,310","1971","1",,"47","7,026,846.8","39,949,798","0","0",,"110.4","144.8","120","153.4","3,125.5","7.3","41.98108553","-87.65453412","POINT (-87.65453412 41.98108553)","2021-243692"
"2021","101682","Triangle Plaza","Submitted","8750 W Bryn Mawr Ave","60631","4.0","false","OHARE","Office","1,286,867","1985","1",,"83","32,663,584.4","74,396.4","0","0",,"42.6","119","44.7","125.1","4,669.2","6.1","41.98305124","-87.84427691","POINT (-87.84427691 41.98305124)","2021-101682"
"2021","102055",,"Not Submitted","740 750 W ADDISON ST","60613","0.0","false","LAKE VIEW",,"57,600",,,,,,,,,,,,,,,,"41.95402016","-87.6620278","POINT (-87.6620278 41.95402016)","2021-102055"
"2021","175553","229-Senior Suites-Austin","Submitted","335  N MENARD AVE","60644","1.0","false","AUSTIN","Senior Living Community","60,000","1996","1",,"5","1,797,172.1","4,287,000.3","0","0",,"101.4","158.9","109","166.2","484.4","8.1","41.88039405","-87.75826967","POINT (-87.75826967 41.88039405)","2021-175553"
"2021","252078","UNO Soccer Academy High School","Submitted","5025 S ST LOUIS","60632","0.0","false","GAGE PARK",,"93,408",,,,,"0","0","0","0",,,,,,,,"41.80806486","-87.71097656","POINT (-87.71097656 41.80806486)","2021-252078"
"2021","233760","Park Newberry","Submitted","55 W Delaware Pl","60610","4.0","false","NEAR NORTH SIDE","Multifamily Housing","354,934","1995","1",,"100","5,888,828.8","0","0","0",,"22.6","63.4",,,"841.1","3.2","41.89821936","-87.63056762","POINT (-87.63056762 41.89821936)","2021-233760"
"2021","101722","500 West Monroe","Submitted","500 W Monroe","60661","4.0","false","NEAR WEST SIDE","Office","1,559,966","1992","1",,"83","57,806,615.8","0","0","0",,"50.1","140.3","52.1","145.9","8,256.3","7.2","41.880609","-87.639778","POINT (-87.639778 41.880609)","2021-101722"
"2021","106046",,"Not Submitted","162  E OHIO ST","60611","0.0","false","NEAR NORTH SIDE",,"175,000",,,,,,,,,,,,,,,,"41.89579275","-87.62247957","POINT (-87.62247957 41.89579275)","2021-106046"
"2021","158336","Fairmont Chicago, Millennium Park","Submitted","200 N COLUMBUS DR","60601","4.0","false","LOOP","Hotel","710,000","1987","1",,"100","8,442,400.3","8,442,749.8","0","0",,"24.1","46.4","24.1","46.4","1,654.2","2.4","41.88613315","-87.62132377","POINT (-87.62132377 41.88613315)","2021-158336"
"2021","134126","1111 N. Clark St.","Submitted","1111 N Clark St","60610","1.0","false","NEAR NORTH SIDE","Automobile Dealership","134,400","1910","1",,,"4,685,774.7","8,438,987.1","0","0",,"145.8","244.2","154.4","250.3","1,117.5","12.4","41.90248079","-87.63099565","POINT (-87.63099565 41.90248079)","2021-134126"
"2021","250167","162 North State Street","Submitted","162 N State St","60601","4.0","false","LOOP","Residence Hall/Dormitory","318,360","1999","1",,"65","6,708,319.6","19,904,099.9","0","4,508,291.6",,"97.8","137.5","103.1","143.5","2,252.9","7.1","41.88496713","-87.62836653","POINT (-87.62836653 41.88496713)","2021-250167"
"2021","160394","1020 W Lawrence","Submitted","1020 W LAWRENCE AVE","60640","3.5","false","UPTOWN","Multifamily Housing","188,837","1935","1",,"52","7,781,646","7,683,714.2","0","0",,"81.9","158.1","84.7","161.2","1,519.5","8","41.96910577","-87.65595452","POINT (-87.65595452 41.96910577)","2021-160394"
"2021","144572","Yusho/Commercial Bldg.","Submitted","5301 5331 S KIMBARK AVE","60615","1.5","false","HYDE PARK","Multifamily Housing","59,904","1960","1",,"40","112,123.2","6,035,621.1","0","0",,"102.6","111","114.8","123.9","336.6","5.6","41.80224043","-87.60332678","POINT (-87.60332678 41.80224043)","2021-144572"
"2021","103638","The Field Museum","Submitted","1400 S Lake Shore Dr","60605",,"true","NEAR SOUTH SIDE","Mixed Use Property","1,280,537","1921","1",,,"58,934,834.5","75,635,359.6","0","0",,"105.1","190.7","108.1","193.9","12,416.7","9.7","41.866211","-87.61703464","POINT (-87.61703464 41.866211)","2021-103638"
"2021","256536","61 E Banks","Submitted","61 E Banks Street","60610","1.0","false","Near North Side","Multifamily Housing","152,367","2019","1",,"14","4,367,629.5","9,667,292.8","0","0",,"104.4","166.5","104.5","166.6","1,137.3","8.5","41.90494","-87.63595","POINT (-87.63595 41.90494)","2021-256536"
"2021","111708","(IL324) - 2970 Lake Shore Drive","Submitted","2970  N LAKE SHORE DR","60657","4.0","false","LAKE VIEW","Multifamily Housing","147,700","1954","1",,"98","2,290,157.6","4,016,174.9","0","0",,"44.9","75.8","44.3","73.9","540.4","3.9","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)","2021-111708"
"2021","250107","Mayor Robert H Lawrence Apts","Not Submitted","655 W 65th St","60621","0.0","false","ENGLEWOOD","Multifamily Housing","158,732","1967","1",,,,,,,,,,,,,,"41.77549691","-87.64186119","POINT (-87.64186119 41.77549691)","2021-250107"
"2021","173857","The Wyndham","Submitted","5230 5244 N SHERIDAN RD","60640","2.5","false","EDGEWATER","Multifamily Housing","200,000","1920","1",,"55","2,763,416.3","16,356,491.4","0","0",,"95.6","124.6","103.5","132.3","1,263.5","6.3","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)","2021-173857"
"2021","251504","John Charles Haines Elementary School","Submitted","247 W 23rd Place","60616","1.0","false","ARMOUR SQUARE","K-12 School","75,558","1995","1",,"7","4,291,101.8","2,951,270.3","0","0",,"95.9","200","99.8","202.1","769.6","10.2","41.84978233","-87.63387739","POINT (-87.63387739 41.84978233)","2021-251504"
"2021","239488","1111 S. Wabash Condominium Association","Submitted","1111 S Wabash Ave","60605","1.0","false","LOOP","Multifamily Housing","499,172","2005","1",,"23","12,959,949.7","24,860,117.1","0","0",,"94","155.1","98","158.1","3,171.5","7.9","41.86876308","-87.625369","POINT (-87.625369 41.86876308)","2021-239488"
"2021","251522","Cuffe Math/Science/Tech Academy -CPS","Exempt","8324 S Racine Ave","60620",,"true","AUBURN GRESHAM","K-12 School","82,120","2003","1",,,,,,,,,,,,,,"41.74243045","-87.65386181","POINT (-87.65386181 41.74243045)","2021-251522"
"2021","255954","Elevate Lincoln Park _ CO (lv008)","Submitted","930 W Altgeld St","60614","4.0","false","LINCOLN PARK","Multifamily Housing","399,600","2018","1",,"84","5,674,200.4","13,674,647.7","0","0",,"60.4","94.3","63.6","97.7","1,536.8","4.8","41.9252162","-87.6429218","POINT (-87.6429218 41.9252162)","2021-255954"
"2021","120324","53100515--CHICAGO","Submitted","1800 W LAWRENCE AVE","60640","2.5","false","LINCOLN SQUARE","Supermarket/Grocery Store","80,534","2013","1",,"59","13,004,360.3","7,290,035.3","0","0",,"252","547.2","256.2","549.1","2,244.6","27.9","41.96884792","-87.67503096","POINT (-87.67503096 41.96884792)","2021-120324"
"2021","101537",,"Not Submitted","4532 4542 S DREXEL BLVD","60653","0.0","false","KENWOOD",,"62,469",,,,,,,,,,,,,,,,"41.82021138","-87.61246867","POINT (-87.61246867 41.82021138)","2021-101537"
"2021","256077","Thornwood House Apartments (University Park)","Submitted","1 Thornwood Drive",,"0.0","false",,,"142,622",,,,,"0","0","0","0",,,,,,,,"41.88425","-87.63245","POINT (-87.63245 41.88425)","2021-256077"
"2021","254094",,"Submitted","3041 S Michigan Ave","60616","0.0","false","Douglas",,"67,133",,,,,"0","0","0","0",,,,,,,,"41.8458598","-87.62921","POINT (-87.62921 41.8458598)","2021-254094"
"2021","172759","Market Square Lofts Condominium Association","Submitted","161  W HARRISON ST","60605","3.5","false","LOOP","Multifamily Housing","198,000","1995","1",,"73","4,191,399.7","6,184,009.6","0","0",,"61.8","108.5","62.9","108.6","927.1","5.5","41.86863212","-87.62730687","POINT (-87.62730687 41.86863212)","2021-172759"
"2021","103644","Onni 200 LaSalle","Submitted","200 N LaSalle Ave","60601","3.0","false","LOOP","Office","698,645","1984","1",,"69","37,178,243.8","0","0","0",,"53.2","149","54.2","151.9","5,310","7.6","41.88607935","-87.63304163","POINT (-87.63304163 41.88607935)","2021-103644"
"2021","251249","Jackson Shore Coop Apartments Corp","Submitted","5490 S Shore Dr","60615","4.0","false","HYDE PARK","Multifamily Housing","99,693","1918","1",,"98","1,382,975","6,974,337.5","0","0",,"83.8","112.3","92.3","121.2","568","5.7","41.79550968","-87.58121636","POINT (-87.58121636 41.79550968)","2021-251249"
"2021","135134","The Boyce Building","Submitted","500 - 510 N Dearborn St","60654","3.0","false","NEAR NORTH SIDE","Office","149,011","1912","1",,"64","3,537,892.6","14,721,300","0","0",,"122.5","170.2","130.4","177.6","1,287.2","8.6","41.89086835","-87.62991329","POINT (-87.62991329 41.89086835)","2021-135134"
"2021","251761","Eli Whitney Elementary School","Submitted","2815 S Komensky Ave","60623","2.5","false","SOUTH LAWNDALE","K-12 School","108,653","1904","4",,"40","2,608,997.7","6,387,700.2","0","0",,"82.8","129","89.5","136","711.9","6.6","41.84005686","-87.72533502","POINT (-87.72533502 41.84005686)","2021-251761"
"2021","254353",,"Not Submitted","1415 N KINGSBURY ST","60642","0.0","false","Near North Side",,"53,079",,,,,,,,,,,,,,,,"41.89547594","-87.66035628","POINT (-87.66035628 41.89547594)","2021-254353"
"2021","158647","Ambassador House Condominium Association","Submitted","1317 1325 N STATE PKWY","60610","1.0","false","NEAR NORTH SIDE","Multifamily Housing","221,050","1966","1",,"26","5,025,452.9","14,579,184","0","0",,"102.2","153.2","107.4","156.3","1,492.1","7.8","41.90641717","-87.62835303","POINT (-87.62835303 41.90641717)","2021-158647"
"2021","159894","Oglesby Towers","Submitted","6700 S OGLESBY AVE","60649","4.0","false","SOUTH SHORE","Multifamily Housing","245,000","1964","1",,"61","3,539,520.1","14,753,367.9","0","0",,"85.1","118.1","91.9","125.3","1,289.2","6","41.77311903","-87.56893205","POINT (-87.56893205 41.77311903)","2021-159894"
"2021","241892","CityView Condominium Association (241892)","Submitted","440 N McClurg Ct","60611","4.0","false","NEAR NORTH SIDE","Multifamily Housing","620,690","1991","1",,"92","8,591,525.2","19,810,519.5","0","0",,"56","88.5","59.6","90.2","2,279.3","4.5","41.89028754","-87.61815831","POINT (-87.61815831 41.89028754)","2021-241892"
"2021","150992","4101-4113 N Kedzie Ave: 4113 North Kedzie Avenue","Submitted","4101 4113 N KEDZIE AVE","60618","3.5","false","IRVING PARK","Multifamily Housing","53,252","1929","1",,"78","454,328.3","2,972,104.5","0","0",,"64.3","82.5","64.3","82.5","222.8","4.2","41.94672055","-87.70319673","POINT (-87.70319673 41.94672055)","2021-150992"
"2021","121043","209 W. Jackson","Submitted","209 W Jackson Blvd","60606","4.0","false","LOOP","Office","164,000","1897","1",,"71","6,597,968.6","4,610,071.1","0","0",,"68.3","142.2","71.7","144.8","1,187.2","7.2","41.87809351","-87.63415988","POINT (-87.63415988 41.87809351)","2021-121043"
"2021","238365","Vision On State Condominium Association","Submitted","1255 S State St","60605","1.0","false","NEAR SOUTH SIDE","Multifamily Housing","373,801","2007","1",,"26","10,363,281.2","13,556,499.6","0","0",,"86.7","156.7","89.8","160.2","2,200.2","8","41.86615018","-87.62696146","POINT (-87.62696146 41.86615018)","2021-238365"
"2021","131236","CH1","Submitted","427 S LaSalle St","60605","4.0","false","LOOP","Data Center","160,000","1919","1",,"94","133,830,104.3","0","0","0",,"836.4","2,342","836.4","2,342","19,114.5","119.5","41.876267","-87.63166","POINT (-87.63166 41.876267)","2021-131236"
"2021","105617","441 W. Oakdale Apartments","Submitted","441  W OAKDALE AVE","60657","1.0","false","LAKE VIEW","Multifamily Housing","70,720","1971","1",,"23","1,069,499.9","4,794,600.6","0","0",,"95","130.1","103.1","137.3","407.4","6.6","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)","2021-105617"
"2021","256570","900 West","Submitted","904 W Washington Blvd","60607","1.5","false","Near West Side","Multifamily Housing","68,094","2019","1",,"40","2,199,091","2,720,951.8","0","0",,"72.3","132.4","71.2","129.5","458.6","6.7","41.86387004","-87.64681941","POINT (-87.64681941 41.86387004)","2021-256570"
"2021","112724","6119 6125 N Winchester","Submitted","6119 6125 N WINCHESTER AVE","60660","1.0","false","WEST RIDGE","Multifamily Housing","57,600","1951","1",,"9","1,949,405.3","5,297,100","0","0",,"125.8","191.3","136.6","202.7","559.8","9.7","41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)","2021-112724"
"2021","251465","John C Coonley Elementary School","Submitted","4046 N Leavitt St","60618","3.0","false","NORTH CENTER","K-12 School","107,635","1902","4",,"45","2,596,918.2","4,913,560.1","0","0",,"69.8","115.5","75.3","121.3","631.9","5.9","41.95544107","-87.68400271","POINT (-87.68400271 41.95544107)","2021-251465"
"2021","137063","West Point Plaza Venture LLLP","Submitted","300  S DAMEN AVE","60612","1.0","false","NEAR WEST SIDE","Multifamily Housing","205,118","1978","1",,"20","8,999,644.7","2,382,212.9","0","0",,"66.1","160.9","70.3","172.1","1,411.9","8.2","41.88112401","-87.68648584","POINT (-87.68648584 41.88112401)","2021-137063"
"2021","118872","N001845-CHICAGO BRICKYARD","Submitted","2630 N NARRAGANSETT AVE","60639","4.0","false","BELMONT CRAGIN","Retail Store","187,016","2005","1",,"65","4,806,443.5","3,132,878","0","0",,"68.2","143.8","72.2","148","852.9","7.3","41.92792067","-87.78564637","POINT (-87.78564637 41.92792067)","2021-118872"
"2021","252259","Sheridan Park","Submitted","4536-40 N Magnolia Ave","60640","2.0","false","UPTOWN","Multifamily Housing","55,300","1929","2",,"41","996,011.6","6,634,499.8","0","0",,"138","176.4","149.6","187.6","494.6","8.9","41.9642177","-87.66097727","POINT (-87.66097727 41.9642177)","2021-252259"
"2021","101784","Auditorium Building","Submitted","430 S Michigan Ave","60605","4.0","false","LOOP","College/University","598,474","1889","1",,,"13,309,942.5","11,044,394","0","0",,"40.7","81.6","43.2","84.3","2,487.6","4.2","41.87603287","-87.62519066","POINT (-87.62519066 41.87603287)","2021-101784"
"2021","175692","Hunter Properties, Inc. (1055 W. Catalpa Ave.)","Submitted","1055 W CATALPA AVE","60640","4.0","false","EDGEWATER","Multifamily Housing","67,650","1969","1",,"83","1,006,871","4,337,825.3","0","0",,"79","109","84.2","113.2","374.2","5.5","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)","2021-175692"
"2021","240956","Harbor Point","Submitted","155 N Harbor Dr","60601","2.5","false","LOOP","Multifamily Housing","1,380,262","1974","1",,"54","34,933,762","40,401,802.7","0","0",,"63.2","117.6","66.1","121.7","7,135.4","6","41.88497563","-87.61480633","POINT (-87.61480633 41.88497563)","2021-240956"
"2021","158424","Virgin Hotels Chicago","Not Submitted","203 209 N WABASH AVE","60601","0.0","false","LOOP",,"198,000",,,,,,,,,,,,,,,,"41.88619746","-87.62593056","POINT (-87.62593056 41.88619746)","2021-158424"
"2021","103798","Federal Railroad Retirement Board-City Benchmark","Submitted","844 W Rush St","60611",,"true","NEAR NORTH SIDE","Office","383,007","1923","4",,,"13,528,225.2","15,780,908","0","0",,"76.5","142.2","80.5","144.3","2,770.4","7.2","41.89797613","-87.62622715","POINT (-87.62622715 41.89797613)","2021-103798"
"2021","115605",,"Submitted","6250 6258 S PARK SHORE EAST CT","60637","0.0","false","WOODLAWN",,"150,000",,,,,"0","0","0","0",,,,,,,,"41.78046327","-87.6053081","POINT (-87.6053081 41.78046327)","2021-115605"
"2021","251289","1164 West Madison","Submitted","1164 W Madison","60607","3.5","false","NEAR WEST SIDE","Multifamily Housing","303,222","2014","1",,"77","6,977,993.8","6,901,391.4","0","0",,"54.8","105.7","55.9","105.4","1,363.2","5.4","41.88194574","-87.65691125","POINT (-87.65691125 41.88194574)","2021-251289"
"2021","251386","Crown Community Academy -CPS","Exempt","2128 S St Louis Ave","60623",,"true","NORTH LAWNDALE","K-12 School","63,352","1961","1",,,,,,,,,,,,,,"41.85258636","-87.71279786","POINT (-87.71279786 41.85258636)","2021-251386"
"2021","260088","231-Senior Suites-Garfield Ridge","Submitted","5839  S HARLEM AVE","60638","4.0","false","GARFIELD RIDGE","Senior Living Community","60,000","2000","1",,"66","1,707,467.2","3,153,299.8","0","0",,"81","134.9","84.9","137.2","411.4","6.9","41.78388279","-87.7815589","POINT (-87.7815589 41.78388279)","2021-260088"
"2021","181840","30 E. Adams","Submitted","30 32 E ADAMS ST","60603",,"true","LOOP","Office","175,200","1923","1",,,"8,441,704.3","0","0","0",,"48.2","134.9","48.2","134.9","1,205.7","6.9","41.87953759","-87.62649075","POINT (-87.62649075 41.87953759)","2021-181840"
"2021","254053","1255 N. State Parkway Condominium Association","Submitted","1255 N State Parkway","60610","4.0","false","Near North Side","Multifamily Housing","110,000","1923","1",,"86","1,973,180.4","2,977,965.2","0","0",,"45","78.7","44.5","77.4","440","4","41.8842525","-87.63245","POINT (-87.63245 41.8842525)","2021-254053"
"2021","160375","77 West Huron Street","Submitted","77 W Huron St","60654","2.5","false","NEAR NORTH SIDE","Multifamily Housing","383,817","1988","1",,"53","9,167,167.1","15,252,673.8","0","0",,"77.8","132.8","82.8","136.9","2,119.5","6.8","41.89462133","-87.63070676","POINT (-87.63070676 41.89462133)","2021-160375"
"2021","102544","Olive-Harvey College","Not Submitted","10001 S Woodlawn Ave","60628","0.0","false","PULLMAN","College/University","635,874","1981","1",,,,,,,,,,,,,,"41.71336917","-87.59225911","POINT (-87.59225911 41.71336917)","2021-102544"
"2021","251586","LaSalle II Magnet Elementary School","Submitted","1148 N Honore St","60622","2.0","false","WEST TOWN","K-12 School","92,173","1894","2",,"48","1,383,905.2","6,702,060.2","0","0",,"87.7","118.4","98","129.2","553.6","6","41.90245706","-87.67402856","POINT (-87.67402856 41.90245706)","2021-251586"
"2021","251894","Robeson HS -CPS","Exempt","6821 S Normal","60621",,"true","ENGLEWOOD","K-12 School","190,104","1977","1",,,,,,,,,,,,,,"41.77034","-87.637238","POINT (-87.637238 41.77034)","2021-251894"
"2021","254535","Niche 905","Submitted","905 N Orleans St","60610","1.0","false","Near North Side","Multifamily Housing","241,717","2017","1",,"23","7,918,235.2","7,326,602.6","0","0",,"85.5","167.4","88.3","170.3","1,520.1","8.5","41.90412113","-87.63142484","POINT (-87.63142484 41.90412113)","2021-254535"
"2021","250146","Brooks Building LLC","Submitted","223 W Jackson Blvd","60606","3.0","false","LOOP","Office","167,574","1909","1",,"43","10,302,141.6","4,111,797.5","0","0",,"86","197.9","87.5","202.1","1,689.8","10.1","41.8778835","-87.63478924","POINT (-87.63478924 41.8778835)","2021-250146"
"2021","159250","Van Buren Park Apartments","Submitted","2045 W Jackson Blvd","60612","3.5","false","NEAR WEST SIDE","Multifamily Housing","210,619","1983","14",,"71","7,241,666.3","5,765,081.9","0","0",,"61.8","125","63.8","127.9","1,340.5","6.4","41.87719859","-87.6783517","POINT (-87.6783517 41.87719859)","2021-159250"
"2021","101179","Shriners Hospital for Children-Chicago","Submitted","2211 N Oak Park Ave","60707","2.5","false","MONTCLARE","Hospital (General Medical & Surgical)","362,866","1981","1",,"38","15,594,641.5","35,889,902.8","0","0",,"262.1","414.1","259.1","405.8","4,133.6","21","41.91969032","-87.79508098","POINT (-87.79508098 41.91969032)","2021-101179"
"2021","113617","1418 North Lake Shore Drive Condominium Association","Submitted","1418  N LAKE SHORE DR","60610","3.0","false","NEAR NORTH SIDE","Multifamily Housing","105,275","1983","1",,"44","3,913,922.3","2,482,574.4","0","0",,"67","142.1","71.3","149.3","690.9","7.2","41.9037528","-87.63558845","POINT (-87.63558845 41.9037528)","2021-113617"
"2021","175896","Sheridan Lake","Submitted","6401  N SHERIDAN RD","60626","2.5","false","ROGERS PARK","Multifamily Housing","68,271","1969","1",,"55","1,270,585.1","5,406,019.2","0","0",,"97.8","135.3","104.3","139.9","468.6","6.9","42.01036185","-87.66829765","POINT (-87.66829765 42.01036185)","2021-175896"
"2021","128870","Former Sears store","Not Submitted","1334 E 79TH ST","60619","0.0","false","AVALON PARK",,"70,887",,,,,,,,,,,,,,,,"41.75163427","-87.59179486","POINT (-87.59179486 41.75163427)","2021-128870"
"2021","115816","Campbell Terrace","Submitted","2061  N CAMPBELL AVE","60647","3.5","false","LOGAN SQUARE","Multifamily Housing","140,200","1985","1",,"58","6,409,090.6","2,813,190.1","0","0",,"65.8","149.1","68.6","155.6","1,064.8","7.6","41.92075046","-87.70152825","POINT (-87.70152825 41.92075046)","2021-115816"
"2021","250036","Bowen Environmental Studies HS -CPS","Exempt","2710 E 89th St","60617",,"true","SOUTH CHICAGO","K-12 School","296,441","1968","1",,,,,,,,,,,,,,"41.73433146","-87.55751121","POINT (-87.55751121 41.73433146)","2021-250036"
"2021","256674","Cityview Lofts","Submitted","1259 N Wood Street",,"4.0","false",,"Multifamily Housing","50,590","1909","1",,"78","876,617.9","1,527,098.4","0","0",,"47.5","80.2","47.1","79.1","206.3","4.1","41.88425","-87.63245","POINT (-87.63245 41.88425)","2021-256674"
"2021","117167","MooGoong Terrace","Submitted","4848  N KEDZIE AVE","60625","3.5","false","ALBANY PARK","Multifamily Housing","63,625","1983","1",,"56","1,979,567.3","1,766,178.3","0","0",,"68","134.2","72.8","143.1","376.5","6.8","41.97208235","-87.70234945","POINT (-87.70234945 41.97208235)","2021-117167"
"2021","101960","Chicago Cultural Center","Submitted","78 E Washington St","60602","2.0","false","LOOP","Other - Entertainment/Public Assembly","240,000","1897","1",,,"9,976,043.1","9,595,851.7","0","0",,"81.5","158.4","85.5","161.2","1,934.5","8.1","41.88386579","-87.62497275","POINT (-87.62497275 41.88386579)","2021-101960"
"2021","164980","WTTW 11 - Main Campus","Submitted","5400 N St Louis Ave","60625","1.0","false","NORTH PARK","Office","183,047","1964","1",,"11","17,136,991.8","0","0","0",,"93.6","262.1","91","254.7","2,447.6","13.4","41.97980527","-87.71769331","POINT (-87.71769331 41.97980527)","2021-164980"
"2021","251437","Spry Community Elementary -CPS","Exempt","2400 S Marshall Blvd","60623",,"true","SOUTH LAWNDALE","K-12 School","106,010","1889","1",,,,,,,,,,,,,,"41.84763372","-87.69981687","POINT (-87.69981687 41.84763372)","2021-251437"
"2021","102705","(IL0663) - 65 E Goethe","Submitted","65  E GOETHE ST","60610","1.0","false","NEAR NORTH SIDE","Multifamily Housing","126,330","2002","1",,,"8,529,379","10,432,265.8","0","0",,"165.1","303.3","166.4","300.5","1,772.3","15.4","41.9037528","-87.63558845","POINT (-87.63558845 41.9037528)","2021-102705"
"2021","134914",,"Not Submitted","401 W ONTARIO ST","60654","0.0","false","NEAR NORTH SIDE",,"57,600",,,,,,,,,,,,,,,,"41.89309853","-87.63870784","POINT (-87.63870784 41.89309853)","2021-134914"
"2021","256831","Aspire Residences","Submitted","2111 S Wabash Ave","60654",,"true",,"Multifamily Housing","322,740","2020","1",,,"6,727,147","8,342,775.3","0","0",,"54.6","100","56.5","101.3","1,403.9","5.1","41.892375","-87.63491","POINT (-87.63491 41.892375)","2021-256831"
