"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location","Row_ID"
"2022","251917","Target, Chicago Mid North (1437)","Submitted Data","2939 W Addison St","60618","3.0","false","IRVING PARK","Retail Store","493,547","2003","1",,"63","9,336,013.5","9,320,700.4","0","0",,"97.6","188","100.8","191.3","1,724.8","9","41.94653898297","-87.70208488614","POINT (-87.70208488614152 41.9465389829682)","2022-251917"
"2022","160286","Rosenwald Courts","Submitted Data","4643 S Wabash","60653","4.0","false","GRAND BOULEVARD","Multifamily Housing","214,622","1936","1",,"82","7,812,898.4","1,648,288.7","0","0",,"44.1","110","44.1","108.9","1,116.6","5.2","41.80980358504","-87.62432722114","POINT (-87.6243272211372 41.80980358504304)","2022-160286"
"2022","174165",,"Submitted Data","5107 S. Blackstone Ave","60615","1.0","false","Hyde Park","Multifamily Housing","83,819","1990","1",,"5","1,990,411.6","10,907,252.1","0","0",,"153.9","203.1","162.9","211.1","841.5","10","41.80218114519","-87.59035631879","POINT (-87.59035631878895 41.80218114518527)","2022-174165"
"2022","253992","Glenmoor Manor","Submitted Data","1041 1051 W Glenlake Ave","60660","3.0","false","Edgewater","Multifamily Housing","54,816","1969","1",,"70","947,645.7","2,442,495.7","0","0",,"61.8","95.2","61.9","94.3","254.6","4.6","41.99222426961","-87.65707273287","POINT (-87.65707273287083 41.992224269605536)","2022-253992"
"2022","101756","Cook County Building","Submitted Data","118 N Clark St","60602","2.5","false","LOOP","Office","638,592","1906","1",,"56","30,261,113","31,472,398.6","0","0",,"96.7","184.4","99.4","185.2","5,657.5","8.9","41.88370017255","-87.6310651231","POINT (-87.63106512309899 41.88370017254781)","2022-101756"
"2022","172103",,"Submitted Data","21  E CHESTNUT ST","60611","1.0","false","NEAR NORTH SIDE","Multifamily Housing","122,400","1962","1",,"14","3,800,906.8","11,619,300.3","0","0",,"126","186.6","130.7","189.1","1,117.8","9.1","41.89822709502","-87.62731078276","POINT (-87.62731078276174 41.898227095018186)","2022-172103"
"2022","251586","Andersen Elementary -CPS","Submitted Data","1148 N Honore St","60622","2.0","false","WEST TOWN","K-12 School","92,173","1894","2",,"41","1,444,856.7","7,838,840.2","0","0",,"100.7","133.2","104.9","137.6","606.7","6.6","41.90290876488","-87.67373262575","POINT (-87.67373262574593 41.902908764875995)","2022-251586"
"2022","172544","Tech Business Center","Submitted Data","3440 S DEARBORN ST","60616","1.0","false","DOUGLAS","Office","144,195","1943","1",,"2","9,479,245.7","0","17,120,765","14,194,595.5",,"282.9","416.5","281.1","415.6","3,133.4","21.7","41.83159642537","-87.62793057725","POINT (-87.62793057725152 41.831596425369504)","2022-172544"
"2022","251493","Bethune Elementary -CPS","Exempt","3030 W Arthington St","60612",,"true","EAST GARFIELD PARK",,"75,510",,,,,,,,,,,,,,,,"41.87019517843","-87.7021617288","POINT (-87.70216172879668 41.87019517842876)","2022-251493"
"2022","175529","307 S Sangamon St","Submitted Data","307 S Sangamon St","60607","3.5","false","NEAR WEST SIDE","Office","93,401","2011","1",,"77","3,576,318.5","1,767,355.5","0","0",,"73.2","162.6","73.9","162.6","564.9","7.7","41.8776479255","-87.650589472","POINT (-87.65058947199523 41.877647925501115)","2022-175529"
"2022","241410","Brownstone Condominium","Submitted Data","1440 N STATE PKWY","60610","3.5","false","NEAR NORTH SIDE","Multifamily Housing","100,000","1975","1",,"55","2,094,714.3","6,798,140","0","0",,"88.9","130","91.8","129.6","637","6.4","41.9089618106","-87.62896310528","POINT (-87.62896310527542 41.908961810600914)","2022-241410"
"2022","159302",,"Submitted Data","6640 50 W Belden Ave","60707","4.0","false","MONTCLARE","Multifamily Housing","374,357","2004","1",,"82","6,096,611.6","14,644,092.7","0","0",,"70.5","110.3","72.4","111.2","1,580.8","5.4","41.92131571234","-87.79182386507","POINT (-87.79182386507166 41.92131571234415)","2022-159302"
"2022","174221","025110 - Stony Island Plaza","Not Submitted","1617 - 1754 E 95th St","60617","0.0","false","SOUTH DEERING",,"417,431",,,,,,,,,,,,,,,,"41.72224131666","-87.5843801364","POINT (-87.5843801363996 41.722241316658945)","2022-174221"
"2022","103595","Chicago Board of Trade Building","Submitted Data","141 W Jackson Blvd","60604","3.5","false","LOOP","Office","1,559,956","1930","1",,"78","79,491,745.8","0","0","44,975,405.6",,"79.8","168.9","77.1","167.2","12,840.4","8.2","41.87802565526","-87.63206228627","POINT (-87.63206228626693 41.878025655260835)","2022-103595"
"2022","250053","Taft HS -CPS","Submitted Data","6545 W Hurlbut St","60631","4.0","false","NORWOOD PARK","K-12 School","523,970","1939","4",,"84","10,930,638.7","12,630,888.5","0","0",,"45","83.7","44.8","82.4","2,110.6","4","41.98555207499","-87.79170539679","POINT (-87.7917053967891 41.985552074987766)","2022-250053"
"2022","168538",,"Submitted Data","401 465 E Illinois St","60611","4.0","false","NEAR NORTH SIDE","Multifamily Housing","394,449","1905","1",,"97","6,494,566.7","10,997,181.2","0","0",,"44.3","75.4","44.4","74.6","1,439.5","3.6","41.89094361522","-87.61754059261","POINT (-87.61754059260844 41.89094361522157)","2022-168538"
"2022","251450","Caldwell Math & Science -CPS","Exempt","8540 S Cregier","60617",,"true","AVALON PARK",,"64,483",,,,,,,,,,,,,,,,"41.73941615316","-87.58076948585","POINT (-87.5807694858536 41.73941615315993)","2022-251450"
"2022","175411",,"Not Submitted","7350  S PHILLIPS AVE","60649","0.0","false","SOUTH SHORE",,"109,956",,,,,,,,,,,,,,,,"41.76113981018","-87.56495112338","POINT (-87.56495112338027 41.76113981018108)","2022-175411"
"2022","102532","Advocate Trinity Hospital","Submitted Data","2320 E 93rd St","60617","3.0","false","CALUMET HEIGHTS","Hospital (General Medical & Surgical)","637,903","1960","1",,"68","27,663,678.3","56,896,698.4","0","0",,"230.2","373.4","231.7","373.7","6,665.8","18.1","41.72632923144","-87.56727090824","POINT (-87.56727090823563 41.726329231442904)","2022-102532"
"2022","165717","Moody Bible Institute, Solheim Center","Submitted Data","930 N Wells St","60610","4.0","false","NEAR NORTH SIDE","College/University","77,807","1990","1",,,"1,694,092.1","0","0","0",,"21.8","61","21.8","61","223.1","2.9","41.89986428151","-87.63447355964","POINT (-87.63447355964077 41.899864281506844)","2022-165717"
"2022","254094",,"Submitted Data","3041 S Michigan Ave","60616","2.5","false","Douglas","Multifamily Housing","67,133","1964","1",,"57","1,092,474.8","5,274,973.8","0","0",,"94.8","128.1","101.1","134.7","424.1","6.3","41.83829977603","-87.62329681199","POINT (-87.62329681198794 41.83829977603046)","2022-254094"
"2022","105615",,"Submitted Data","426 W SURF ST","60657","4.0","false","LAKE VIEW","Multifamily Housing","89,650","1928","1",,"83","2,893,293.2","1,395,052.2","0","0",,"47.8","106.7","47.8","106","455.2","5.1","41.93443429321","-87.64044717341","POINT (-87.64044717340997 41.93443429321062)","2022-105615"
"2022","256790",,"Submitted Data","1550 N CLARK ST","60610","3.0","false","Near North Side","Multifamily Housing","150,762","2020","1",,"64","3,318,090.4","6,004,767.5","0","0",,"80","133.9","81.9","133.7","783.2","6.7","41.91093885001","-87.63181201261","POINT (-87.63181201260736 41.91093885000977)","2022-256790"
"2022","254167",,"Not Submitted","6333 N Winthrop Ave","60660","0.0","false","Edgewater",,"117,481",,,,,,,,,,,,,,,,"41.9974032409","-87.6582945513","POINT (-87.65829455130034 41.99740324090077)","2022-254167"
"2022","111555",,"Not Submitted","300 W NORTH AVE","60610","0.0","false","LINCOLN PARK",,"116,032",,,,,,,,,,,,,,,,"41.91125142131","-87.63671281084","POINT (-87.6367128108416 41.911251421314795)","2022-111555"
"2022","160070","777 North Michigan Condo Association","Submitted Data","777 N Michigan Ave","60611","4.0","false","NEAR NORTH SIDE","Multifamily Housing","387,210","1977","1",,"97","6,375,938.6","12,199,122.5","0","0",,"48","79.2","47.3","77.3","1,487.8","3.8","41.89669018665","-87.62410215403","POINT (-87.6241021540313 41.89669018664823)","2022-160070"
"2022","252058","Logan Arts Center","Submitted Data","915 E 60th St","60637","3.0","false","WOODLAWN","Performing Arts","188,821","2011","1",,,"6,356,461.7","0","2,150,597","5,834,879.9",,"76","136.1","71.6","132.1","1,287.5","6.8","41.78579095768","-87.60374468614","POINT (-87.60374468613567 41.78579095767523)","2022-252058"
"2022","251413","Lathrop Elementary, Julia C -CPS","Not Submitted","1440 S Christiana Ave","60623","0.0","false","NORTH LAWNDALE",,"63,000",,,,,,,,,,,,,,,,"41.86119482355","-87.7093240976","POINT (-87.70932409760245 41.86119482354916)","2022-251413"
"2022","158422","600 Fulton Owner, LLC","Submitted Data","600 W Fulton St","60661","2.5","false","NEAR WEST SIDE","Office","236,216","1901","1",,"52","15,387,418.2","0","0","0",,"65.1","182.4","64.7","181.3","2,026.7","8.6","41.88692121684","-87.64287940846","POINT (-87.6428794084608 41.88692121683921)","2022-158422"
"2022","243626","Silver Tower Condominium Association","Submitted Data","303 W Ohio St","60654","4.0","false","NEAR NORTH SIDE","Multifamily Housing","444,207","2009","1",,"97","4,111,125.5","15,481,859.3","0","0",,"68.6","97.2","70.4","99.1","1,363.8","4.8","41.89225678967","-87.63575412924","POINT (-87.63575412924344 41.89225678967449)","2022-243626"
"2022","159649","Belmont Tower Apartments","Submitted Data","510 W Belmont Ave","60657","3.0","false","LAKE VIEW","Multifamily Housing","345,808","1970","1",,"68","4,929,610.3","21,434,290.2","0","0",,"94.4","130.1","100.4","136.3","1,787.8","6.4","41.94018672257","-87.64238451298","POINT (-87.64238451297855 41.94018672257404)","2022-159649"
"2022","256544","One Bennet Park Apartments","Submitted Data","451 E Grand Ave","60611","4.0","false","Near North Side","Multifamily Housing","785,000","2018","1",,"83","18,046,047.4","23,935,633.3","0","0",,"53.5","96.4","54.9","97","3,648.3","4.6","41.89176679939","-87.61575191788","POINT (-87.61575191788339 41.89176679938733)","2022-256544"
"2022","156693","West Side Realty Corporation","Submitted Data","1645 W Jackson Blvd","60612","1.5","false","NEAR WEST SIDE","Medical Office","127,100","1991","1",,"40","9,937,185.8","1,114,030.8","0","0",,"86.9","228.1","87.1","228.6","1,368","10.8","41.87748553469","-87.66852104234","POINT (-87.66852104233708 41.87748553469393)","2022-156693"
"2022","252023","CICS Longwood (Academy of Our Lady)","Submitted Data","1309 W 95th St","60643","4.0","false","WASHINGTON HEIGHTS","K-12 School","165,520","1952","1",,"76","2,361,687.5","7,820,400.3","0","0",,"61.5","89.6","64.6","92.8","726.4","4.4","41.72119387587","-87.65577682325","POINT (-87.65577682324725 41.72119387586951)","2022-252023"
"2022","251491","Frazier International Magnet -CPS","Exempt","4027 W Grenshaw St","60624",,"true","NORTH LAWNDALE",,"72,000",,,,,,,,,,,,,,,,"41.8669587122","-87.72631741987","POINT (-87.72631741987342 41.866958712202354)","2022-251491"
"2022","244791","The Chandler at Lakeshore East","Submitted Data","450 E Waterside Dr","60601","3.0","false","LOOP","Multifamily Housing","628,921","2007","1",,"62","11,867,525.1","25,336,147.2","0","0",,"78.1","125.5","81","127.9","2,908.8","6.1","41.88705433554","-87.61546864992","POINT (-87.61546864991557 41.88705433554247)","2022-244791"
"2022","175603","Gateway Centre","Submitted Data","1701 - 1741 W Howard St","60626","2.0","false","ROGERS PARK","Strip Mall","66,676","1980","1",,,"3,438,582.7","7,195,440.9","0","0",,"159.5","257.7","159.8","255.6","835.1","12.5","42.01928317623","-87.67386518979","POINT (-87.67386518978948 42.01928317622851)","2022-175603"
"2022","106223",,"Submitted Data","4521 4523 N MALDEN ST","60640","4.0","false","UPTOWN","Multifamily Housing","51,840","1988","1",,"94","497,325.9","2,552,688.2","0","0",,"58.8","78.6","60","79","201.1","3.9","41.96428704352","-87.66222313143","POINT (-87.66222313143264 41.96428704352146)","2022-106223"
"2022","105991","Red Roof Inn","Submitted Data","162 164 E ONTARIO ST","60611","1.0","false","NEAR NORTH SIDE","Hotel","76,800","1980","1",,"26","3,299,450.8","4,439,286.9","0","0",,"100.8","181","102.7","183.1","670.4","8.7","41.89346946765","-87.62289419026","POINT (-87.62289419025899 41.893469467646554)","2022-105991"
"2022","174002",,"Not Submitted","1111 1135 E 87TH ST","60619","0.0","false","BURNSIDE",,"131,849",,,,,,,,,,,,,,,,"41.73664716367","-87.59709715046","POINT (-87.59709715045784 41.736647163668884)","2022-174002"
"2022","256795",,"Exempt","2845 W BELDEN AVE",,,"true","Logan Square",,"50,000",,,,,,,,,,,,,,,,"41.92317175441","-87.69912468904","POINT (-87.69912468904316 41.92317175441253)","2022-256795"
"2022","250048","Kennedy HS / Kinzie ES -CPS","Submitted Data","6325 W 56th St","60638","1.0","false","GARFIELD RIDGE","K-12 School","233,791","1965","1",,"27","9,827,450.6","14,173,520","0","0",,"102.7","181.4","104.2","179.9","2,047.2","8.8","41.79042795803","-87.78037223623","POINT (-87.78037223622844 41.7904279580333)","2022-250048"
"2022","175506",,"Submitted Data","11203 S ELLIS ST","60628","1.0","false","PULLMAN","Office","61,357","1974","1",,,"2,751,622.1","2,594,086.9","0","0",,"87.1","170","88.4","169.6","500.2","8.2","41.69091569592","-87.6050219237","POINT (-87.60502192370058 41.69091569592416)","2022-175506"
"2022","151257",,"Submitted Data","2758 2768 N MILWAUKEE AVE","60647","4.0","false","LOGAN SQUARE","Multifamily Housing","79,000","1925","1",,"100","1,156,080","535,059","0","0",,"21.4","48.1","21","46.9","180.7","2.3","41.9312177649","-87.71116467288","POINT (-87.71116467288469 41.93121776490467)","2022-151257"
"2022","173868",,"Submitted Data","1055 1065 W GRANVILLE AVE","60660","2.5","false","EDGEWATER","Multifamily Housing","80,600","1929","1",,"60","1,616,049.8","7,602,328.8","0","0",,"114.4","155.2","117.2","158.2","616.7","7.7","41.99447477253","-87.65773063959","POINT (-87.65773063959293 41.99447477252838)","2022-173868"
"2022","101971","Corboy Law Center","Not Submitted","25 E Pearson St","60611","0.0","false","NEAR NORTH SIDE",,"306,560",,,,,,,,,,,,,,,,"41.89742660194","-87.6271102258","POINT (-87.62711022579533 41.89742660194131)","2022-101971"
"2022","250029","Washington Park Fieldhouse","Not Submitted","5531 S Martin Luther King Dr","60637","0.0","false","WASHINGTON PARK",,"185,024",,,,,,,,,,,,,,,,"41.79353306416","-87.61580305487","POINT (-87.61580305486778 41.79353306416303)","2022-250029"
"2022","251298","Galter Life Center","Submitted Data","5157 N Francisco Ave","60625","1.0","false","LINCOLN SQUARE","Outpatient Rehabilitation/Physical Therapy","106,918","1991","1",,,"6,865,297.5","6,467,181.8","0","0",,"193.2","369.5","193.9","370.3","1,321.8","18.4","41.97565588292","-87.70120229775","POINT (-87.7012022977469 41.97565588291844)","2022-251298"
"2022","251414","Dumas Elementary -CPS","Submitted Data","6650 S Ellis Ave","60637","3.5","false","WOODLAWN","K-12 School","64,558","1963","1",,"52","1,341,342.5","3,740,989.8","0","0",,"78.7","119","81.2","120.7","375.4","5.8","41.77350388981","-87.60105531107","POINT (-87.6010553110708 41.773503889811025)","2022-251414"
"2022","255948","Spoke Apartments","Submitted Data","728 N Morgan St","60642","1.5","false","WEST TOWN","Multifamily Housing","420,049","2017","2",,"35","16,686,593.1","9,580,437","0","0",,"75.6","163.4","77","164.9","2,706.7","7.8","41.89551288674","-87.65275922625","POINT (-87.65275922625075 41.895512886743425)","2022-255948"
"2022","250021","Pulaski Park","Not Submitted","1419 W Blackhawk St","60642","0.0","false","WEST TOWN",,"60,246",,,,,,,,,,,,,,,,"41.90693712092","-87.66360238658","POINT (-87.6636023865758 41.90693712092307)","2022-250021"
"2022","237798","The Stratford at South Commons Condominium Association","Submitted Data","2605 S Indiana Ave","60616","4.0","false","DOUGLAS","Multifamily Housing","830,424","1971","1",,"96","3,840,970.5","36,082,822.7","0","0",,"48.1","58.6","50","60.3","2,422.4","2.9","41.84548095021","-87.62198611694","POINT (-87.62198611694409 41.84548095020556)","2022-237798"
"2022","251622","Galileo Scholastic Academy -CPS","Submitted Data","820 S Carpenter St","60607","1.0","false","NEAR WEST SIDE","K-12 School","102,703","1893","2",,"17","2,579,605","10,168,250","0","0",,"124.1","174.3","130.9","181.4","879.9","8.6","41.87124633722","-87.65340204686","POINT (-87.65340204686326 41.87124633721824)","2022-251622"
"2022","254536","Optima Signature Apartments","Submitted Data","220 E Illinois St","60611","4.0","false","Near North Side","Multifamily Housing","872,200","2017","1",,"90","20,457,787.1","15,924,042.4","0","0",,"41.7","84.8","42","84.6","3,540.4","4.1","41.89108594172","-87.6217038119","POINT (-87.621703811899 41.89108594171936)","2022-254536"
"2022","251455","Richards Career Academy HS -CPS","Exempt","5009 S Laflin St","60609",,"true","NEW CITY",,"103,015",,,,,,,,,,,,,,,,"41.80285552103","-87.66224052051","POINT (-87.66224052051032 41.802855521034864)","2022-251455"
"2022","251544","Peck Elementary-CPS","Submitted Data","3826 W 58th St","60629","2.5","false","WEST ELSDON","K-12 School","118,621","1926","5",,"57","3,290,959.3","3,887,429.9","0","0",,"60.5","112.1","61.7","112.6","639.9","5.4","41.78792632342","-87.71922211426","POINT (-87.71922211426183 41.78792632341754)","2022-251544"
"2022","156840","One Superior Place","Submitted Data","1 W Superior St","60654","4.0","false","NEAR NORTH SIDE","Multifamily Housing","706,415","1999","1",,"89","18,951,918.8","18,538,042.7","0","0",,"57.1","110.4","57.1","110.4","3,480.9","5.3","41.8955683487","-87.62825186147","POINT (-87.62825186147317 41.895568348702824)","2022-156840"
"2022","172798","Hales Franciscan","Not Submitted","4930 S Cottage Grove Ave","60615","0.0","false","GRAND BOULEVARD",,"84,000",,,,,,,,,,,,,,,,"41.80495746969","-87.60661446745","POINT (-87.60661446745118 41.80495746968854)","2022-172798"
"2022","219559","Jefferson Tower CA","Submitted Data","200 N Jefferson St","60661","4.0","false","NEAR WEST SIDE","Multifamily Housing","303,430","2005","1",,"71","5,673,897.2","11,519,425.3","0","0",,"75.7","123.1","78.5","124.1","1,359.2","6","41.88575801779","-87.64292191698","POINT (-87.64292191698021 41.88575801779178)","2022-219559"
"2022","102029",,"Submitted Data","5220  S DREXEL AVE","60615","2.0","false","HYDE PARK","Multifamily Housing","53,092","1926","1",,"50","2,126,999.2","771,655.1","0","0",,"54.6","127.4","56.1","130.8","321.1","6","41.7998358991","-87.60407530366","POINT (-87.60407530365929 41.79983589909504)","2022-102029"
"2022","105244",,"Submitted Data","1329 1341 W ESTES AVE","60626","1.0","false","ROGERS PARK","Multifamily Housing","67,368","2000","1",,"22","670,220.2","7,543,049.4","0","0",,"121.9","145.4","123.1","146.1","488.9","7.3","42.01148438359","-87.66404953335","POINT (-87.66404953334644 42.01148438359256)","2022-105244"
"2022","163619","The Grand Ohio","Submitted Data","211 E Ohio St","60611","2.0","false","NEAR NORTH SIDE","Multifamily Housing","720,415","1982","1",,"22","30,055,107.6","18,105,134.3","0","0",,"84.6","181.2","83.9","179.3","4,920.3","8.6","41.89245769388","-87.62218801358","POINT (-87.62218801358172 41.892457693883856)","2022-163619"
"2022","250065","Sulzer Library","Submitted Data","4455 N Lincoln Ave","60625","2.0","false","LINCOLN SQUARE","Library","83,000","1985","1",,,"3,135,772.8","3,070,594.8","0","0",,"74.8","144.6","76.3","144.4","576.1","6.9","41.96296685943","-87.68469465367","POINT (-87.68469465366664 41.962966859427524)","2022-250065"
"2022","116534",,"Not Submitted","410  E BOWEN AVE","60653","0.0","false","GRAND BOULEVARD",,"156,544",,,,,,,,,,,,,,,,"41.81945419774","-87.61609164871","POINT (-87.61609164870877 41.81945419774268)","2022-116534"
"2022","253987",,"Submitted Data","4900 N Marine Dr","60640","4.0","false","Uptown","Multifamily Housing","127,712","1948","1",,"85","1,456,003.1","6,893,180.9","0","0",,"74.3","100.7","73.8","99.4","557.9","5","41.97165530469","-87.65057605866","POINT (-87.65057605865525 41.971655304694835)","2022-253987"
"2022","100623",,"Not Submitted","1345 1359 W ESTES AVE","60626","0.0","false","ROGERS PARK",,"76,125",,,,,,,,,,,,,,,,"42.01147500921","-87.66462960994","POINT (-87.6646296099419 42.01147500920617)","2022-100623"
"2022","254349",,"Submitted Data","1116 W ADAMS ST","60607","2.0","false","Near West Side","Multifamily Housing","155,000","2015","1",,"44","4,640,411.1","2,419,513.5","0","0",,"45.5","100.2","45.5","99.2","739.7","4.8","41.87919418772","-87.65534557155","POINT (-87.65534557154994 41.879194187717125)","2022-254349"
"2022","159103","Chestnut Tower","Submitted Data","121 W Chestnut St","60610","3.0","false","NEAR NORTH SIDE","Multifamily Housing","308,244","2001","1",,"65","5,664,109.4","13,347,010.1","0","0",,"81","127.3","82.2","126.5","1,455","6.2","41.89785069819","-87.63222553594","POINT (-87.63222553594412 41.897850698188655)","2022-159103"
"2022","113670",,"Submitted Data","219 227 E LAKE SHORE DR","60611","0.0","false","NEAR NORTH SIDE",,"123,456",,,,,,,,,,,,,,,,"41.90081389979","-87.62105276377","POINT (-87.62105276376614 41.900813899792084)","2022-113670"
"2022","254378","Darul Amaan Senior Living","Submitted Data","4820 N KEDZIE AVE","60625","0.0","false","Albany Park",,"60,000",,,,,,,,,,,,,,,,"41.96910510203","-87.70864354864","POINT (-87.70864354864108 41.96910510202895)","2022-254378"
"2022","252124","Coastland Apartments., Inc.","Submitted Data","2666 E 73rd St","60649","4.0","false","SOUTH SHORE","Multifamily Housing","63,375","1928","1",,"86","341,704.9","4,982,974","0","0",,"84","97.7","90.6","104.6","309.7","4.9","41.7645421728","-87.55992594881","POINT (-87.5599259488144 41.7645421727974)","2022-252124"
"2022","251395","Mcclellan Elementary -CPS","Submitted Data","3527 S Wallace St","60609","1.5","false","BRIDGEPORT","K-12 School","58,108","1881","1",,"37","888,191.3","5,306,150.2","0","0",,"106.6","138.7","112.7","145.1","398.8","6.9","41.82998961622","-87.64106578962","POINT (-87.64106578961876 41.829989616224736)","2022-251395"
"2022","173935",,"Not Submitted","6920  S CRANDON AVE","60649","0.0","false","SOUTH SHORE",,"67,987",,,,,,,,,,,,,,,,"41.7692131922","-87.56999982525","POINT (-87.56999982524593 41.76921319220009)","2022-173935"
"2022","251715","National Teachers Academy -CPS","Submitted Data","55 W Cermak Rd","60616","1.0","false","NEAR SOUTH SIDE","K-12 School","156,400","1999","2",,"4","9,386,917","9,245,390","0","0",,"119.1","230.1","120.3","226.8","1,727.5","11","41.85277255489","-87.62928113684","POINT (-87.62928113684461 41.85277255488514)","2022-251715"
"2022","256563",,"Submitted Data","1323 W Morse Ave","60626","1.5","false","Rogers Park","Multifamily Housing","91,326","2018","1",,"35","2,598,260.9","1,800,527.4","0","0",,"77.5","161.4","77.7","161.3","437.9","7.7","42.00782051569","-87.66471557738","POINT (-87.6647155773781 42.007820515693254)","2022-256563"
"2022","254035","Reside by Irving Park","Submitted Data","725 W Irving Park Rd","60613","0.0","false","Lake View","Multifamily Housing","63,000","1923","1",,,"1,080,192.9","0","0","0",,,,,,,,"41.95446759574","-87.64881490015","POINT (-87.64881490014926 41.95446759574001)","2022-254035"
"2022","104849",,"Submitted Data","660  W WRIGHTWOOD AVE","60614","3.0","false","LINCOLN PARK","Multifamily Housing","38,456","1970","1",,"62","1,248,203.9","2,137,482.4","0","0",,"88","149.2","87.3","147.1","277.9","7.2","41.92929281585","-87.64516351551","POINT (-87.64516351550809 41.929292815848996)","2022-104849"
"2022","243057","El Lago Condominium Association","Submitted Data","6157 N Sheridan Rd","60660","1.0","false","EDGEWATER","Multifamily Housing","322,050","1959","1",,"27","5,451,892.6","27,727,918.5","0","0",,"112.5","150.4","117.3","154.4","2,190.9","7.4","41.99395801696","-87.65536027818","POINT (-87.65536027818077 41.99395801696367)","2022-243057"
"2022","251415","Kohn Elementary -CPS","Exempt","10414 S State St","60628",,"true","ROSELAND",,"96,800",,,,,,,,,,,,,,,,"41.70485071694","-87.62360198577","POINT (-87.62360198577477 41.704850716944705)","2022-251415"
"2022","175049",,"Not Submitted","7311 7339 S COTTAGE GROVE AVE","60619","0.0","false","GREATER GRAND CROSSING",,"50,710",,,,,,,,,,,,,,,,"41.76185726273","-87.60533344335","POINT (-87.60533344335347 41.761857262731624)","2022-175049"
"2022","175450","Goodman Theatre","Submitted Data","56 60 W Randolph St","60601","2.0","false","LOOP","Office","50,913","2000","1",,,"2,111,342.2","7,274,600.4","0","0",,"184.4","266.1","193.6","275.8","664.5","13.1","41.88459083899","-87.62999748569","POINT (-87.62999748568865 41.884590838986554)","2022-175450"
"2022","252323","Paul G. Stewart Apartments Phase III","Not Submitted","401 E Bowen Ave","60653","0.0","false","GRAND BOULEVARD",,"202,329",,,,,,,,,,,,,,,,"41.81922851271","-87.61645177529","POINT (-87.61645177529466 41.81922851271394)","2022-252323"
"2022","172772","Manhattan Building","Submitted Data","423 439 S DEARBORN ST","60605","1.0","false","LOOP","Multifamily Housing","121,000","1891","1",,"12","8,158,345.7","0","0","0",,"67.4","188.8","68.4","191.6","1,074.6","8.9","41.87633486491","-87.62910127962","POINT (-87.62910127962442 41.87633486491367)","2022-172772"
"2022","101840","Northwestern University Chicago Campus","Submitted Data","710 N Lakeshore Dr","60611","1.0","false","NEAR NORTH SIDE","College/University","236,060","1939","1",,,"19,472,904","25,273,359.9","0","0",,"189.6","343.4","196.8","351","3,907.2","16.6","41.89539636215","-87.61625092406","POINT (-87.61625092405826 41.89539636215062)","2022-101840"
"2022","251723","James Shields Ms -CPS","Submitted Data","2611 W 48th St","60632","2.0","false","BRIGHTON PARK","K-12 School","95,265","2012","1",,"41","3,310,066.9","3,213,889.6","0","0",,"68.5","132.7","69.5","132.6","606.7","6.4","41.80646389977","-87.68978288831","POINT (-87.68978288830843 41.80646389977141)","2022-251723"
"2022","251884","Ray Elementary -CPS","Submitted Data","5631 S Kimbark Ave","60637","2.0","false","HYDE PARK","K-12 School","115,306","1893","3",,"50","2,487,000","6,640,250","0","0",,"79.2","120.9","82.1","124","680.3","5.9","41.79234967447","-87.59471544178","POINT (-87.5947154417806 41.792349674468525)","2022-251884"
"2022","130453","833 W Jackson Blvd","Submitted Data","833 W Jackson Blvd","60607","3.0","false","NEAR WEST SIDE","Office","80,449.5","1930","1",,,"1,715,788.1","1,074,529.8","0","0",,"34.7","73.7","35.3","74.3","283.1","3.5","41.87781902601","-87.64851320505","POINT (-87.64851320505005 41.87781902600844)","2022-130453"
"2022","157587","Loretto Hospital","Not Submitted","645 S CENTRAL AVE","60644","0.0","false","AUSTIN",,"311,325",,,,,,,,,,,,,,,,"41.8720857699","-87.76443034736","POINT (-87.76443034735553 41.87208576989947)","2022-157587"
"2022","173712","1155 West Armitage Condominium Association","Submitted Data","1153 1155 W ARMITAGE AVE","60614","4.0","false","LINCOLN PARK","Multifamily Housing","94,200","1993","1",,"97","1,149,766.4","3,326,394.9","0","0",,"59.4","89.1","60.2","89.1","328.1","4.4","41.91793571148","-87.65745715411","POINT (-87.65745715411146 41.91793571148141)","2022-173712"
"2022","251658","Piccolo Specialty -CPS","Exempt","1040 N Keeler Ave","60651",,"true","HUMBOLDT PARK",,"218,899",,,,,,,,,,,,,,,,"41.90014610484","-87.73129752546","POINT (-87.73129752546473 41.90014610484065)","2022-251658"
