"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location","Row_ID"
"2023","252024","CICS Loomis Primary","Submitted","9535 S. Loomis St.","60643","3.5",,"Washington Heights","K-12 School","52,381","1961","1",,"71","1,063,220.1","2,814,799.8",,,,"74","113.3","84","123.7","298.3","5.7","41.804305","-87.586629","POINT (-87.586629 41.804305)","2023-252024"
"2023","252240","Chicago 331","Submitted","331 W Surf St","60657","4.0",,"Lake View","Medical Office","345,227","2015","1","4,783","98","16,197,221.1","19,988,091.3",,,,"104.8","192.2","106.7","193.3","3,328","9.6","41.910111","-87.696723","POINT (-87.696723 41.910111)","2023-252240"
"2023","256500","Physics Research Center (PRC)","Submitted","933 East 56th Street","60637","2.0",,"Hyde Park","Laboratory","67,092","2017","1","639",,"1,916,063.2","4,807","15,261,505","6,106,010.1",,"347.1","436.5","341.1","431.1","1,603.5","23.9","41.886848","-87.652234","POINT (-87.652234 41.886848)","2023-256500"
"2023","157158","CHI1 - Chicago DC1","Submitted","2800 S. Ashland Ave","60608","3.5",,"Lower West Side","Data Center","474,979","2001","1","3,798","75","361,001,180","515,230",,,,"761.1","2,129.2","761.1","2,129.2","48,295.3","101.7","41.842173","-87.668955","POINT (-87.668955 41.842173)","2023-157158"
"2023","120083","CHICAGO MCKINLEY PARK (2078)","Submitted","1940 W 33rd St","60608","3.5",,"Mckinley Park","Retail Store","139,085","2006","1","3,795","75","6,702,686.4","3,135,400",,,,"70.7","158.6","74","161.3","1,104.4","7.9","41.983802","-87.656132","POINT (-87.656132 41.983802)","2023-120083"
"2023","234084","1530 Dearborn Parkway Association","Submitted","1530 N. Dearborn Pkwy.","60610","4.0",,"Near North Side","Multifamily Housing","115,775","1972","1",,"94","2,426,921.6","2,932,923.8",,,,"46.3","85.3","51.2","91.7","495.4","4.3","42.003435","-87.6975","POINT (-87.6975 42.003435)","2023-234084"
"2023","253988","400 W Erie Street","Submitted","400 W Erie Street","60654","4.0",,"Near North Side","Office","72,500","1950","1",,"87","1,690,531","2,633,100.1",,,,"59.6","103.4","67.8","111.3","376.4","5.2","41.878006","-87.634022","POINT (-87.634022 41.878006)","2023-253988"
"2023","252309","Nathalie Salmon House","Submitted","7320 N Sheridan Rd","60626","4.0",,"Rogers Park","Multifamily Housing","51,000","1994","1",,"83","1,023,252","1,943,497.1",,,,"58.2","96.2","64.6","102.1","246.4","4.8","41.973687","-87.841052","POINT (-87.841052 41.973687)","2023-252309"
"2023","101751","7500 S South Shore Building","Not Submitted","7500  S South Shore Dr","60649","0.0",,"South Shore","Residential",,,,,,,,,,,,,,,,,"41.982937","-87.727444","POINT (-87.727444 41.982937)","2023-101751"
"2023","100598","Farragut Career Academy HS -CPS","Not Covered 2024","2345 S Christiana Ave","60623",,"true","South Lawndale","K-12 School",,,,,,,,,,,,,,,,,"41.888366","-87.64417","POINT (-87.64417 41.888366)","2023-100598"
"2023","254025","Englewood","Submitted","901 West 63rd St","60621","4.0",,"Englewood","Multifamily Housing","62,800","2010","1","4,931","81","2,247,354.6","705,514.3",,,,"47","112","48.5","116","351.9","5.6","41.976942","-87.836759","POINT (-87.836759 41.976942)","2023-254025"
"2023","252124","Coastland Apartments, Inc.","Submitted","2666 E. 73rd St.","60649","4.0",,"South Shore","Multifamily Housing","63,375","1928","1",,"84","339,474.3","4,604,277.4",,,,"78","91.3","88","101.7","292.1","4.6","41.819229","-87.616452","POINT (-87.616452 41.819229)","2023-252124"
"2023","254094","3041 S Michigan","Submitted","3001 S Michigan Ave","60616","2.5",,"Douglas","Multifamily Housing","67,133","1964","1",,"55","968,514.2","4,987,693.9",,,,"88.7","118.4","98","128.1","400.4","6","41.809485","-87.606711","POINT (-87.606711 41.809485)","2023-254094"
"2023","114125","1430 S. Michigan Ave","Submitted","1430 S. Michigan Avenue","60605","3.5",,"Near South Side","Multifamily Housing","107,334","1999","1",,"80","2,143,868","4,992,721.3",,,,"66.5","104.8","78.6","117.2","565.2","5.3","41.885142","-87.629624","POINT (-87.629624 41.885142)","2023-114125"
"2023","159044","Lidia Puchinska Apartments","Submitted","838 N. Noble Street","60642","4.0",,"West Town","Multifamily Housing","268,851","1965","2",,"84","3,800,898.3","16,613,299",,,,"75.9","104.5","84","112.9","1,414.2","5.3","41.947402","-87.649637","POINT (-87.649637 41.947402)","2023-159044"
"2023","256882","Alcove Condominium","Submitted","1648 W Division St","60622","4.0",,"West Town","Multifamily Housing","91,888","2020","1",,"71","1,389,724.4","7,902,868",,,,"101.1","132.7","111.7","143.2","614.2","6.7","41.653125","-87.601824","POINT (-87.601824 41.653125)","2023-256882"
"2023","252112","Pete's Cermak","Submitted","2526 W. Cermak","60608","1.5",,"South Lawndale","Supermarket/Grocery Store","74,000","2006","0",,"31","11,097,707.9","11,110,522.6",,,,"300.1","577.6","313.7","592.1","2,142.9","29","41.725296","-87.623682","POINT (-87.623682 41.725296)","2023-252112"
"2023","253992","(IL036) - Glenmoor Manor (1041-51 W. Glenlake)","Submitted","1041-51 W. Glenlake","60660","4.0",,"Edgewater","Multifamily Housing","54,816","1969","1",,"81","855,173.5","1,799,809.2",,,,"48.4","78.2","55","85.1","215.3","3.9","41.807895","-87.73036","POINT (-87.73036 41.807895)","2023-253992"
"2023","177315","Loftworks on Michigan","Submitted","1919 S Michigan","60616","4.0",,"Near South Side","Multifamily Housing","59,300","2005","1",,"82","974,098.2","1,531,202.3",,,,"42.2","73.1","47.2","78.8","217.6","3.7","42.005076","-87.690219","POINT (-87.690219 42.005076)","2023-177315"
"2023","105936","14 West Elm Apartments","Submitted","14 W Elm St","60610","3.5",,"Near North Side","Multifamily Housing","127,425","1930","1",,"77","2,308,712.6","7,555,125.7",,,,"77.4","113","84.4","121","724.3","5.7","41.866074","-87.624268","POINT (-87.624268 41.866074)","2023-105936"
"2023","250045","Hyde Park Academy HS -CPS","Not Covered 2024","6220 S Stony Island Ave","60637",,"true","Woodlawn","K-12 School",,,,,,,,,,,,,,,,,"41.88807","-87.629692","POINT (-87.629692 41.88807)","2023-250045"
"2023","158724","202","Submitted","2200 S. Western Avenue","60608","3.5",,"Lower West Side","Supermarket/Grocery Store","65,058","1970","1",,"75","5,937,697.9","6,366,125.1",,,,"189.1","358.3","192.8","361.2","1,168.9","18","41.92867","-87.687922","POINT (-87.687922 41.92867)","2023-158724"
"2023","251772","03224AS - Chicago, IL","Submitted","6430 W. Irving Park Rd","60634","2.5",,"Dunning","Supermarket/Grocery Store","57,498","1989","1","682,110","54","7,536,589.5","6,587,400",,,,"245.6","487.3","261.3","499.8","1,404.4","24.4","41.893165","-87.632784","POINT (-87.632784 41.893165)","2023-251772"
"2023","252075","Acero Schools - Veterans Memorial Campus","Submitted","4248 W. 47th St.","60632","2.0",,"Archer Heights","K-12 School","174,999","2008","0",,"42","7,436,610.6","5,089,839.8",,,,"71.6","149.5","74.7","153.2","1,310.9","7.5","41.975811","-87.657949","POINT (-87.657949 41.975811)","2023-252075"
"2023","251572","Barton","Submitted","7650 S Wolcott Ave","60620","1.0",,"Auburn Gresham","K-12 School","82,203","1928","2",,"29","2,673,336","3,263,650.2",,,,"72.2","132.7","84.2","150.3","547.4","6.7","41.879153","-87.643703","POINT (-87.643703 41.879153)","2023-251572"
"2023","101872","100 North La Salle Street","Submitted","100 North La Salle Street","60602","3.5",,"Loop","Office","151,768","1927","1",,"78","5,603,653","76,985.9",,,,"37.4","103.9","37.6","104.3","788.1","5.2","41.936448","-87.649291","POINT (-87.649291 41.936448)","2023-101872"
"2023","234374","(IL554-H) - Kinzie Station, Hi-Rise (330 N Jefferson Court)","Submitted","330 N Jefferson Court","60661","1.0",,"Near West Side","Multifamily Housing","224,616","2000","1",,"22","6,477,304.4","13,489,283.5",,,,"88.9","143.8","100.2","155.4","1,622.8","7.2","41.807331","-87.592084","POINT (-87.592084 41.807331)","2023-234374"
"2023","175046","East Wrigleyview Village","Submitted","737-47 Cornelia","60657","1.0",,"Lake View","Multifamily Housing","51,030","1919","1",,"10","828,051.4","4,916,000.2",,,,"112.6","146.6","127.8","165.7","377","7.4","41.720695","-87.643048","POINT (-87.643048 41.720695)","2023-175046"
"2023","165269","The Selfhelp Home, Inc.","Submitted","908 W. Argyle St","60640","1.0",,"Uptown","Senior Living Community","147,129","1962","1",,"14","9,546,220.6","3,475,799.8",,,,"88.5","206.5","95.3","225.5","1,520.3","10.3","41.968724","-87.659414","POINT (-87.659414 41.968724)","2023-165269"
"2023","151257","2758-2768 N Milwaukee Ave","Submitted","2758-2768 N Milwaukee Ave","60647","4.0",,"Logan Square","Multifamily Housing","79,000","1925","1",,"97","1,154,411","1,631,340.1",,,,"35.3","62.6","35.1","62.1","248.2","3.1","41.811585","-87.604563","POINT (-87.604563 41.811585)","2023-151257"
"2023","251702","Belmont-Cragin Northwest","Submitted","5252 W Palmer St","60639","3.0",,"Belmont Cragin","K-12 School","118,211","1920","2",,"64","1,692,051.7","5,962,229.9",,,,"64.8","93","79.5","108.5","553.4","4.7","41.871246","-87.653402","POINT (-87.653402 41.871246)","2023-251702"
"2023","256786",,"Not Submitted","2823 W Belmont Ave","60618","0.0",,"Avondale",,,,,,,,,,,,,,,,,,"41.89805","-87.637487","POINT (-87.637487 41.89805)","2023-256786"
"2023","251593","Clay","Submitted","13231 S Burley Ave","60633","3.5",,"Hegewisch","K-12 School","81,950","1917","2",,"51","1,757,272.1","3,189,230",,,,"60.4","100.9","71.9","113","415.3","5.1","41.96853","-87.767352","POINT (-87.767352 41.96853)","2023-251593"
"2023","175198","Gunnison Street Lofts Condo Assoc","Submitted","4840 N Broadway St","60640","1.5",,"Uptown","Multifamily Housing","58,000","1930","1",,"40","1,547,860.6","1,139,077.4",,,,"46.3","95.3","47.5","96.2","277.1","4.8","41.899281","-87.618895","POINT (-87.618895 41.899281)","2023-175198"
"2023","174306","(IL0609) - 540 North Lake Shore Drive Condominium (540 N Lake Shore Dr )","Submitted","540 N Lake Shore Dr","60611","1.5",,"Near North Side","Multifamily Housing","224,629","1912","1",,"34","6,926,980.3","5,578,862.1",,,,"55.7","112.4","58.6","118.4","1,265.5","5.6","41.935492","-87.638107","POINT (-87.638107 41.935492)","2023-174306"
"2023","251554","Ward J","Submitted","2701 S Shields Ave","60616","1.0",,"Armour Square","K-12 School","85,194","1874","3",,"22","1,632,990","7,379,109.8",,,,"105.8","144.6","124.8","165.3","620.4","7.3","41.845653","-87.617816","POINT (-87.617816 41.845653)","2023-251554"
"2023","172592","Hall Plaza West","Not Submitted","4628 - 4650 W Diversey Ave","60639","0.0",,"Hermosa","Strip Mall",,,,,,,,,,,,,,,,,"41.935761","-87.680524","POINT (-87.680524 41.935761)","2023-172592"
"2023","117390","Damen Court Apartments","Submitted","2040 W. Jackson Blvd.","60612","3.5",,"Near West Side","Multifamily Housing","131,000","1978","10",,"80","2,160,098.6","6,152,699.9",,,,"63.5","95.5","69.4","101.4","629","4.8","41.975814","-87.839264","POINT (-87.839264 41.975814)","2023-117390"
"2023","105340","531 W. Deming","Submitted","531 W. Deming Pl.","60614","3.5",,"Lincoln Park","Multifamily Housing","65,806","1967","1",,"79","1,044,606.9","3,879,240.2",,,,"74.8","106.3","81.4","112.8","352.2","5.4","41.940192","-87.642044","POINT (-87.642044 41.940192)","2023-105340"
"2023","100733",,"Not Covered 2024","840 S Canal St","60607",,"true","Near West Side","Commercial",,,,,,,,,,,,,,,,,"41.907627","-87.685786","POINT (-87.685786 41.907627)","2023-100733"
"2023","256658","Midpointe Apartments","Submitted","4050 West 115th Street","60655","3.0",,"Mount Greenwood","Multifamily Housing","393,938","1973","8","21,745","64","6,045,323.1","21,174,928",,,,"69.1","99.4","74.6","104.8","1,970.6","5","41.684044","-87.721963","POINT (-87.721963 41.684044)","2023-256658"
"2023","105034","Carmen Marine Cooperative","Submitted","5030 N Marine Dr","60640","4.0",,"Uptown","Multifamily Housing","260,000","1971","1",,"67","5,185,570.2","18,743,489.6",,,,"92","131.5","101.6","141.5","1,721.1","6.6","41.750581","-87.647535","POINT (-87.647535 41.750581)","2023-105034"
"2023","252256","Highlands Tudor Manor","Submitted","7018 S. Cregier","60649","4.0",,"South Shore","Multifamily Housing","94,556","1980","1","4,429","92","696,267.1","3,776,015.1",,,,"47.3","62.5","51.6","67","298","3.2","41.989182","-87.671437","POINT (-87.671437 41.989182)","2023-252256"
"2023","256575","South Loop Elementary School","Not Covered 2024","1601 S Dearborn St","60616",,"true","Near South Side","K-12 School",,,,,,,,,,,,,,,,,"41.78797","-87.590844","POINT (-87.590844 41.78797)","2023-256575"
"2023","101396",,"Not Submitted","4640 N Sheridan Rd","60640","0.0",,"Uptown","Residential",,,,,,,,,,,,,,,,,"41.895647","-87.63832","POINT (-87.63832 41.895647)","2023-101396"
"2023","160157","GX Property Owner LLC","Submitted","2545 W Diversey Ave","60647","4.0",,"Logan Square","Office","226,740","1914","1","2","90","9,292,134.5","5,458,307.8",,,,"65.1","140","68","142.5","1,532.3","6.8","41.793533","-87.615803","POINT (-87.615803 41.793533)","2023-160157"
"2023","252066","The Park Monroe Condominium Homes Association","Submitted","65 E. Monroe St.","60603","4.0",,"Loop","Multifamily Housing","480,820","2009","1",,"69","14,878,243.7","4,791,255.8",,,,"40.9","97.1","43.1","101.1","2,336.2","4.9","41.88082","-87.727012","POINT (-87.727012 41.88082)","2023-252066"
"2023","240573","Faulkner House Condominium Association","Submitted","70 W Burton Place","60610","1.0",,"Near North Side","Multifamily Housing","213,651","1966","1",,"17","3,803,874.8","21,630,093.4",,,,"119","156.2","132","169.4","1,681.1","7.9","41.876248","-87.624419","POINT (-87.624419 41.876248)","2023-240573"
"2023","134727","ELEVATE CARE CHICAGO NORTH","Submitted","2451 West Touhy Avenue","60645","3.5",,"West Ridge","Senior Living Community","84,730","1978","1",,"52","4,657,188.9","6,531,299.9",,,,"132","234.8","141.8","242.2","998.5","11.8","41.947933","-87.645712","POINT (-87.645712 41.947933)","2023-134727"
"2023","160029","265-Senior Suites of Chatham","Submitted","8300 S. Cottage Grove","60619","2.5",,"Chatham","Senior Living Community","76,387","2014","1","4,278","38","1,847,850.5","3,285,300.3",,,,"67.2","112.9","72.7","119.9","433","5.7","41.977148","-87.656289","POINT (-87.656289 41.977148)","2023-160029"
"2023","173495","StJuliana_School","Submitted","7400 W Touhy Ave","60631","3.5",,"Edison Park","K-12 School","68,032","1927","1",,"74","811,299.1","3,247,400.1",,,,"59.7","83.5","71.3","95.8","286","4.2","41.89674","-87.688902","POINT (-87.688902 41.89674)","2023-173495"
"2023","172065","CICERO ANNEX","Submitted","8101-8159 S. Cicero Ave","60652","4.0",,"Ashburn","Strip Mall","66,423","1950","1",,,"671,846.9","1,614,927.8",,,,"34.4","53.8","40.1","59.7","179.8","2.7","41.955274","-87.686224","POINT (-87.686224 41.955274)","2023-172065"
"2023","101682","Triangle Plaza","Submitted","8750-8770 West Bryn Mawr Ave","60631","4.0",,"Ohare","Office","768,978","1985","1",,"91","31,071,888.4","218,787.5",,,,"40.7","113.4","43.3","120.8","4,359.2","5.7","41.696984","-87.627077","POINT (-87.627077 41.696984)","2023-101682"
"2023","148904",,"Not Submitted","3727 3741 N Milwaukee Ave","60641","0.0",,"Irving Park","Residential",,,,,,,,,,,,,,,,,"41.845599","-87.731229","POINT (-87.731229 41.845599)","2023-148904"
"2023","251642","Blaine","Submitted","1420 W Grace St","60613","2.0",,"Lake View","K-12 School","98,646","1893","3",,"50","1,805,910.1","5,330,370",,,,"72.3","108","88.2","127.2","535.8","5.4","41.878043","-87.64818","POINT (-87.64818 41.878043)","2023-251642"
"2023","257080",,"Not Covered 2024","4443 W Chicago Ave","60651",,"true","Humboldt Park","Commercial",,,,,,,,,,,,,,,,,"41.895171","-87.73703","POINT (-87.73703 41.895171)","2023-257080"
"2023","251385","Burley","Submitted","1630 W Barry Ave","60657","2.5",,"Lake View","K-12 School","58,527","1896","2",,"55","910,178.3","3,264,579.7",,,,"71.3","102.1","83.8","115.2","300.7","5.1","41.957444","-87.650646","POINT (-87.650646 41.957444)","2023-251385"
"2023","256548","Old Town Park 2","Submitted","202 W Hill St","60610","4.0",,"Near North Side","Multifamily Housing","700,940","2021","1",,"84","15,562,011.6","12,630,675.5",,,,"40.2","81.1","42","83.7","2,848.3","4.1","42.015266","-87.697149","POINT (-87.697149 42.015266)","2023-256548"
"2023","101835","230 W Monroe","Not Covered 2024","230 W Monroe St","60606",,"true","Loop","Office",,,,,,,,,,,,,,,,,"41.903884","-87.639437","POINT (-87.639437 41.903884)","2023-101835"
"2023","102585","Chicago State University Campus","Submitted","9501 South Martin Luther King Drive","60628","4.0",,"Roseland","College/University","1,170,487","1971","12","15,101",,"51,729,506.4","14,608,651.2",,,,"56.7","136.9","56.7","136.9","8,013.9","6.8","41.801756","-87.710988","POINT (-87.710988 41.801756)","2023-102585"
"2023","172253","Gateway Chicago West","Submitted","3828 W Taylor St.","60624","2.0",,"West Garfield Park","Residential Care Facility","51,288","1993","1",,,"2,335,727.6","4,797,800.2",,,,"139.1","225.7","149.3","235.6","581.6","11.3","41.878148","-87.625573","POINT (-87.625573 41.878148)","2023-172253"
"2023","251890","Saucedo / Telpochcalli","Submitted","2850 W 24th Blvd","60623","2.0",,"South Lawndale","K-12 School","292,121","1913","2",,"42","7,135,293.7","13,407,960.1",,,,"70.3","116.6","79.6","126.3","1,710.5","5.9","41.891064","-87.622918","POINT (-87.622918 41.891064)","2023-251890"
"2023","101868","AG 300 South Wacker Owner LLC","Submitted","300 South Wacker Drive","60606","4.0",,"Loop","Office","598,410","1971","1","4,127","83","19,387,062","16,894,751",,,,"60.6","120.4","68","129.9","3,610","6","41.940413","-87.651223","POINT (-87.651223 41.940413)","2023-101868"
"2023","252265","Whitmore Apartments","Submitted","417-21 S Central","60644","4.0",,"Austin","Multifamily Housing","68,783","2000","3","1,808","89","405,210.4","3,774,216.2",,,,"60.8","74.1","68.1","82","257.2","3.7","41.878967","-87.629193","POINT (-87.629193 41.878967)","2023-252265"
"2023","163380","CHICAGO WEST LOOP (2781)","Submitted","1101 W Jackson Blvd","60607","2.5",,"Near West Side","Retail Store","169,048","2012","1","815","60","8,251,089.2","5,038,099.8",,,,"78.6","168","84.4","175.2","1,422.1","8.4","41.878543","-87.632121","POINT (-87.632121 41.878543)","2023-163380"
"2023","121774","1912 - NORTH AVENUE","Submitted","1232 W North Ave","60622","3.5",,"West Town","Retail Store","167,560","1996","1","1,080","72","5,628,657.1","7,825,700.1",,,,"80.3","143.1","87.7","150.2","1,203.2","7.2","41.965574","-87.652522","POINT (-87.652522 41.965574)","2023-121774"
"2023","251900","Scammon","Submitted","4201 W Henderson St","60641","1.5",,"Irving Park","K-12 School","84,024","1926","5",,"35","1,737,584.9","5,531,309.9",,,,"86.5","127","106.1","149.9","536.9","6.4","41.941649","-87.732229","POINT (-87.732229 41.941649)","2023-251900"
"2023","175371","Renaissance Lofts","Submitted","1791 W Howard Street","60626","3.5",,"Rogers Park","Multifamily Housing","59,712","2007","1",,"74","1,355,875","2,129,771",,,,"58.4","101","65.6","110.3","302.8","5.1","41.917358","-87.695824","POINT (-87.695824 41.917358)","2023-175371"
"2023","225170",,"Not Submitted","5601 N Sheridan Rd","60660","0.0",,"Edgewater","Residential",,,,,,,,,,,,,,,,,"41.984029","-87.654604","POINT (-87.654604 41.984029)","2023-225170"
"2023","254163","Maguire Hall-ID#254163","Submitted","1-11 E Pearson Ave","60611","2.0",,"Near North Side","Office","55,056","1980","1","281","41","2,532,558.4","2,848,728.3",,,,"97.7","183.1","105.9","192.1","505.7","9.2","41.968447","-87.695631","POINT (-87.695631 41.968447)","2023-254163"
"2023","260127","The Gage Commericial Condominium Building","Submitted","18-28 S. Michigan Avenue","60603","4.0",,"Loop","College/University","209,399","1899","1",,,"6,854,529.1","3,428,870.1",,,,"49.1","108.8","51.2","110.2","1,141.2","5.4","41.864036","-87.619297","POINT (-87.619297 41.864036)","2023-260127"
"2023","131428","Huron Street Lofts","Not Submitted","217 235 W Huron St","60654","0.0",,"Near North Side","Residential",,,,,,,,,,,,,,,,,"41.830296","-87.690059","POINT (-87.690059 41.830296)","2023-131428"
"2023","173492","Parkside SOuare Condominium Association","Submitted","5501-5525 N. Chester Ave","60656","4.0",,"Ohare","Multifamily Housing","60,000","1972","1",,"85","816,800.4","2,987,506.9",,,,"63.4","90.4","70","96.2","273","4.5","41.973806","-87.708858","POINT (-87.708858 41.973806)","2023-173492"
"2023","252312","TRC Senior Village I","Submitted","346 E 53rd St.","60615","2.5",,"Washington Heights","Multifamily Housing","66,577","2010","1",,"59","1,646,675.6","2,714,936.6",,,,"65.5","112.1","71.4","118.8","374.6","5.6","41.885664","-87.615625","POINT (-87.615625 41.885664)","2023-252312"
"2023","113670","219 E Lake Shore Dr","Submitted","219 E Lake Shore Dr","60611","4.0",,"Near North Side","Multifamily Housing","123,456","1925","1",,"96","1,384,926.2","4,345,808",,,,"46.4","68.4","52.8","75.1","424.6","3.4","41.818605","-87.658508","POINT (-87.658508 41.818605)","2023-113670"
"2023","158307","(IL323)- Two River Place (720 N Larrabee)","Submitted","720 N Larrabee","60654","2.0",,"Near North Side","Multifamily Housing","260,857","2004","1",,"44","7,170,042.6","13,913,278.2",,,,"80.8","133","87.4","140.3","1,742.2","6.7","41.883196","-87.650759","POINT (-87.650759 41.883196)","2023-158307"
"2023","102409","Senn HS","Submitted","5900 N Glenwood Ave","60660","1.0",,"Edgewater","K-12 School","291,204","1913","3",,"17","9,828,361.1","22,305,030.1",,,,"110.3","174.9","125.3","189.3","2,559.9","8.8","41.879038","-87.650631","POINT (-87.650631 41.879038)","2023-102409"
"2023","175960","The Versailles","Submitted","5254 S. Dorchester","60615","1.0",,"Hyde Park","Multifamily Housing","64,000","1925","1",,"30","1,567,476.2","5,733,882",,,,"114.1","162.6","125.4","174.9","523.9","8.2","41.778215","-87.633464","POINT (-87.633464 41.778215)","2023-175960"
"2023","255028","1001 S State (ss098)","Submitted","1001 S State Street","60605","1.5",,"Loop","Multifamily Housing","417,557","2017","1",,"31","13,341,584.5","19,854,000",,,,"79.5","139.4","86.9","148.4","2,838.4","6.8","41.847969","-87.697287","POINT (-87.697287 41.847969)","2023-255028"
"2023","255977",,"Not Submitted","3905-29 N. Western Ave.","60618","0.0",,"North Center","Residential",,,,,,,,,,,,,,,,,"41.935776","-87.749367","POINT (-87.749367 41.935776)","2023-255977"
"2023","132870","70800570 -- Dan Ryan","Submitted","112 W 87st","60620","1.5",,"Chatham","Supermarket/Grocery Store","61,732","2009","1",,"31","7,470,389.5","17,349,801",,,,"402.1","633.9","401.3","631.8","1,966.8","31.9","41.90691","-87.732406","POINT (-87.732406 41.90691)","2023-132870"
"2023","242537","James Kilmer Condo Association","Submitted","1560 North Sandburg Terrace","60610","4.0",,"Near North Side","Multifamily Housing","750,266","1971","2","22,385","94","7,909,073.6","38,025,977.4",,,,"61.2","82.7","67.2","88.9","3,126.4","4.2","41.875179","-87.627474","POINT (-87.627474 41.875179)","2023-242537"
"2023","158265","Randolph Tower City Apartments","Submitted","188 W Randolph St","60601","1.0",,"Loop","Multifamily Housing","369,145","1929","1",,"27","11,953,149.3","16,505,261.9",,,,"77.1","137.6","82.1","143.4","2,549.2","6.9","41.898465","-87.626333","POINT (-87.626333 41.898465)","2023-158265"
"2023","124456",,"Not Submitted","4901 4917 W Irvingpark Rd","60641","0.0",,"Portage Park","Commercial",,,,,,,,,,,,,,,,,"41.97871","-87.757154","POINT (-87.757154 41.97871)","2023-124456"
"2023","255940","1767 North Milwaukee Avenue","Submitted","1767 North Milwaukee Avenue","60647","4.0",,"West Town","Multifamily Housing","58,984","2017","1",,"86","3,315,803.8",,,,,"56.2","157.4","58.6","164.1","463.9","7.9","41.978515","-87.812091","POINT (-87.812091 41.978515)","2023-255940"
"2023","101891","224 South Michigan Avenue","Submitted","224 South Michigan Avenue","60604","4.0",,"Loop","Office","412,504","1904","1","3,216","87","12,341,194.9","10,243,921.5",,,,"54.8","109.8","62.5","119.4","2,270.9","5.5","41.877883","-87.643663","POINT (-87.643663 41.877883)","2023-101891"
"2023","256761","(IL491) - Renelle on the River (403 N Wabash Ave )","Submitted","403 N Wabash Ave","60611","2.5",,"Near North Side","Multifamily Housing","134,308","2017","1",,"59","4,225,219.4","4,277,876.1",,,,"63.3","121.5","69.8","130","818.4","6.1","41.904289","-87.626786","POINT (-87.626786 41.904289)","2023-256761"
"2023","256562",,"Not Submitted","450 N Morgan St","60642","0.0",,"West Town",,,,,,,,,,,,,,,,,,"41.999883","-87.658331","POINT (-87.658331 41.999883)","2023-256562"
"2023","257093",,"Not Covered 2024","3449 N Ashland Ave","60657",,"true","Lake View","Residential",,,,,,,,,,,,,,,,,"41.944846","-87.6684","POINT (-87.6684 41.944846)","2023-257093"
"2023","101912","550 West Washington","Submitted","550 West Washington","60661","4.0",,"Near West Side","Office","392,503","2000","1","1,770","91","14,233,119.8",,,,,"36.3","101.5","38.3","107.3","1,991.5","5.1","41.880911","-87.625509","POINT (-87.625509 41.880911)","2023-101912"
"2023","120324","Ravenswood Station","Not Submitted","1800 W Lawrence Ave","60640","0.0",,"Lincoln Square","Commercial",,,,,,,,,,,,,,,,,"41.94338","-87.674048","POINT (-87.674048 41.94338)","2023-120324"
"2023","240215","(IL382) - 757 Orleans at Chicago (757 N Orleans St)","Submitted","757 N Orleans St","60654","2.5",,"Near North Side","Multifamily Housing","318,087","2008","1",,"59","9,538,122.4","12,318,874.3",,,,"68.7","124.6","68.4","123.6","1,988.9","6.3","41.765798","-87.579218","POINT (-87.579218 41.765798)","2023-240215"
"2023","257062",,"Not Covered 2024","1044 W Van Buren St","60607",,"true","Near West Side","Residential",,,,,,,,,,,,,,,,,"41.876759","-87.653591","POINT (-87.653591 41.876759)","2023-257062"
"2023","158526","Chicago Marriott Downtown Magnificent Mile","Submitted","540 North Michigan Avenue","60611","3.0",,"Near North Side","Hotel","949,542","1990","1",,"61","40,391,371.4","53,970,780.3",,,,"99.4","178.8","105.8","184.8","8,518.2","9","41.91397","-87.64635","POINT (-87.64635 41.91397)","2023-158526"
"2023","115816","Campbell Terrace","Submitted","2061 N. Campbell","60647","2.5",,"Logan Square","Multifamily Housing","140,200","1985","1","10,493","56","5,848,510.1","3,756,909.9",,,,"68.5","144.9","75","158.7","1,017.9","7.3","41.886826","-87.680499","POINT (-87.680499 41.886826)","2023-115816"
"2023","251442","Hinton Elementary, William Augustus -CPS","Not Covered 2024","646 W 71st St","60621",,"true","Englewood","K-12 School",,,,,,,,,,,,,,,,,"41.895918","-87.619883","POINT (-87.619883 41.895918)","2023-251442"
"2023","106025",,"Not Submitted","640 644 N Wabash Ave","60611","0.0",,"Near North Side","Residential",,,,,,,,,,,,,,,,,"41.735885","-87.664143","POINT (-87.664143 41.735885)","2023-106025"
"2023","250082","Armour SOuare Apartments","Submitted","3120-3250 S. Wentworth Ave","60609","1.5",,"Armour Square","Multifamily Housing","313,167","1970","4",,"33","3,714,193.9","32,416,200.6",,,,"115.4","141.9","126.9","154.1","2,241.5","7.2","41.925212","-87.671925","POINT (-87.671925 41.925212)","2023-250082"
