"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location"
"2019","130684","Chicago Medical Training Office","Not Submitted","7431 7445 S EAST END AVE",,"0.0","false","SOUTH SHORE",,,,,,,,,,,,,,,,,,"41.75920991","-87.58321697","POINT (-87.58321697 41.75920991)"
"2019","103656","Merchandise Mart","Submitted","222 Merchandise Mart Plz","60654",,"true","NEAR NORTH SIDE","Office","4,131,093","1930","1","29,666",,"119,360,460.6","90,972,398",,"43,033,103",,"61.3","113.5","60.8",,"26,957.2","6.5","41.88798761","-87.63534171","POINT (-87.63534171 41.88798761)"
"2019","103661","One Magnificent Mile","Submitted","980 N Michigan Ave","60611","2.5","false","NEAR NORTH SIDE","Mixed Use Property","1,017,675","1983","1",,"59","53,799,324.2",,,,,"52.9","148","52",,"8,950.3","8.8","41.90055628","-87.62421483","POINT (-87.62421483 41.90055628)"
"2019","103664","Northern Trust Headquarters","Submitted","50 S LaSalle St","60603","3.5","false","LOOP","Financial Office","580,000","1963","1","7,404","71","23,456,425.2","19,298,789.2",,,,"73.7","148.2","72.1",,"4,927.4","8.5","41.88103427","-87.63261241","POINT (-87.63261241 41.88103427)"
"2019","103677","150 N RIVERSIDE PLAZA","Submitted","150 N RIVERSIDE PLAZA","60453","3.5","false","NEAR WEST SIDE","Office","1,487,050","2017","1",,"77","78,018,348.4","1,456,264.5",,,,"53.4",,,,,,"41.88383779","-87.63851426","POINT (-87.63851426 41.88383779)"
"2019","103679","300 South Riverside Plaza","Submitted","300 S Riverside Plz","60606","3.0","false","NEAR WEST SIDE","Office","1,225,724","1983","1","12,847","69","75,462,658.1",,,,,"61.6","172.4","60.8",,"12,554.3","10.2","41.877973","-87.638874","POINT (-87.638874 41.877973)"
"2019","103681","Fordham Hall- ID# 103681","Submitted","6427-6455 N Sheridan Rd","60626","2.5","false","ROGERS PARK","Residence Hall/Dormitory","113,750","1991","1","6","35","3,581,102.1","13,309,000.4",,,,"148.5","211","146.3",,"1,302.7","11.5","41.99972255","-87.66065332","POINT (-87.66065332 41.99972255)"
"2019","103682","2019 - 4624 S Ellis","Not Submitted","4624  S ELLIS AVE",,"0.0","false","KENWOOD",,,,,,,,,,,,,,,,,,"41.82021138","-87.61246867","POINT (-87.61246867 41.82021138)"
"2019","103684","NMH Arkes Family Pavilion","Submitted","676 N St Clair St","60611","2.5","false","NEAR NORTH SIDE","Medical Office","675,000","1980","1","19,382","59","84,471,225.2","239,375",,,,"125.5","350.8","123.9",,"14,065.7","20.8","41.894419","-87.622789","POINT (-87.622789 41.894419)"
"2019","103685","One North State","Submitted","1 N State St","60602","3.0","false","LOOP","Office","829,068","1910","1","7,289","67","30,495,828.2","20,410,658.2",,,,"61.4","128.8","60.4",,"6,157.5","7.4","41.88238964","-87.62728409","POINT (-87.62728409 41.88238964)"
"2019","103687","Sullivan Center","Submitted","1 S State St","60603","4.0","false","LOOP","Office","963,386","1899","1",,"81","25,505,368.8","34,978,303.2",,,,"62.8",,,,,,"41.88190243","-87.62775418","POINT (-87.62775418 41.88190243)"
"2019","103689","Old Chicago Main Post Office","Exempt","404 W HARRISON ST",,,"true","NEAR WEST SIDE",,,,,,,,,,,,,,,,,,"41.87665199","-87.63815929","POINT (-87.63815929 41.87665199)"
"2019","103692","CNA Building","Submitted","333 S Wabash Ave","60604","2.5","false","LOOP","Office","1,416,785","1974","1",,"58","47,952,418.6","62,928,888.2",,,,"78.3","141.4","76.8",,"11,320","8","41.87740181","-87.62564302","POINT (-87.62564302 41.87740181)"
"2019","103696","111 S Wacker","Submitted","111 S Wacker","60606","4.0","false","LOOP","Office","1,248,730","2004","1","12,571","72","76,011,478.3",,,,,"60.9","170.4","59.9",,"12,645.6","10.1","41.880335","-87.636667","POINT (-87.636667 41.880335)"
"2019","103698","22 W Washington St","Submitted","22 W Washington St","60602","4.0","false","LOOP","Office","471,436","2008","1",,"87","48,351,008.4",,,,,"102.6",,,,,,"41.88356258","-87.62879915","POINT (-87.62879915 41.88356258)"
"2019","103699","George W Dunne Cook County Office Building","Submitted","69 W Washington St","60602","4.0","false","LOOP","Office","821,526","1965","1",,"79","28,068,197","34,253,696.7",,,,"75.9",,,,,,"41.88287346","-87.62989783","POINT (-87.62989783 41.88287346)"
"2019","103705","The National","Submitted","125 S Clark St","60603","3.0","false","LOOP","Office","580,000","1907","1","8,887","61","16,031,568.6","43,769,827.7",,"9,893,543.9",,"120.2","172.2","118.8",,"5,513.3","9.5","41.879992","-87.630764","POINT (-87.630764 41.879992)"
"2019","103711","Two North LaSalle","Submitted","2 N LaSalle St","60602",,"true","LOOP","Office","776,691","1978","1",,,"32,368,599.9",,,,,"41.7",,,,,,"41.8823134","-87.63279516","POINT (-87.63279516 41.8823134)"
"2019","103712","Water Tower Place","Submitted","845 N Michigan Ave","60606",,"true","NEAR NORTH SIDE","Mixed Use Property","2,581,145","1976","1","92,815",,"164,924,445.1","83,565,851.7",,,,"96.3","212.9","95.5",,"31,876.1","12.3","41.898304","-87.624041","POINT (-87.624041 41.898304)"
"2019","103716","The Palmer House Hotel","Submitted","17 E Monroe St","60603","2.5","false","LOOP","Hotel","1,695,000","1925","3","93,435","56","59,527,219.2","149,695,903.5",,,,"120.1","187.2","119",,"17,493.9","10.3","41.88032223","-87.62695184","POINT (-87.62695184 41.88032223)"
"2019","103721","The Rookery Building","Submitted","209 S LaSalle St","60604","3.5","false","LOOP","Office","337,879","1886","1",,"71","22,549,205.1",,,,,"66.7",,,,,,"41.87908523","-87.631822","POINT (-87.631822 41.87908523)"
"2019","103727",,"Exempt","5040 5060 N BROADWAY","60640",,"true","UPTOWN","Multifamily Housing","424,830","1965","1",,,,,,,,,,,,,,"41.97411618","-87.66026911","POINT (-87.66026911 41.97411618)"
"2019","103731","900 W Fullerton","Submitted","900  W FULLERTON AVE","60614","3.5","false","LINCOLN PARK",,,,,,"55","795,524.9","3,722,122.8",,,,"86.1","116.9","83.6",,,,"41.92201051","-87.65461957","POINT (-87.65461957 41.92201051)"
"2019","103733","International Tower","Submitted","8550 W Bryn Mawr Ave","60631","3.0","false","OHARE","Office","310,839","1969","1",,"61","14,225,696","18,750,540",,,,"106.1","191.5","103.9",,"3,362.6","10.8","41.981083","-87.840286","POINT (-87.840286 41.981083)"
"2019","103738","Drexel Towers 4825","Submitted","4825  S DREXEL BLVD","60615","4.0","false","KENWOOD","Multifamily Housing","89,000","1970","1",,"73","1,250,982.5","7,079,092.1",,,,"93.6",,,,,,"41.80224043","-87.60332678","POINT (-87.60332678 41.80224043)"
"2019","103739","20 N Clark St","Submitted","20 N Clark St","60602-4109","4.0","false","LOOP","Office","393,095","1981","1",,"81","16,197,859.3",,,,,"41.2","115.4","40.5",,"2,694.7","6.9","41.88230282","-87.63117675","POINT (-87.63117675 41.88230282)"
"2019","103743","33 N Dearborn","Submitted","33 N Dearborn St","60602","4.0","false","LOOP","Office","372,137","1966","1","3,616","81","8,176,305.3","15,334,670.2",,"6,998,736",,"82","121.9","80.1",,"2,543.6","6.8","41.88287054","-87.62903883","POINT (-87.62903883 41.88287054)"
"2019","103745","900 North Michigan","Submitted","900 North Michigan","60611",,"true","NEAR NORTH SIDE","Mixed Use Property","2,136,748","1989","1",,,"151,948,916.2","46,954,599.6",,,,"93.1","222.2","92.1",,"27,772.8","13","41.89920885","-87.62650606","POINT (-87.62650606 41.89920885)"
"2019","103748","NMH Olson Pavilion","Submitted","710 N Fairbanks Ct","60611","2.0","false","NEAR NORTH SIDE","Laboratory","186,610","1978","1",,,"19,244,887.8","36,898,860.2",,,,"300.9","496.4","298.2",,"5,161.5","27.7","41.89531","-87.620363","POINT (-87.620363 41.89531)"
"2019","103759","Headquarters","Submitted","547 W Jackson Blvd","60661","2.0","false","NEAR WEST SIDE","Office","347,691","1922","1","6,119","48","22,004,653.3","9,440,738.7",,,,"90.4","205.7","89.1",,"4,162.2","12","41.878003","-87.641471","POINT (-87.641471 41.878003)"
"2019","103761","20 W Kinzie St","Submitted","20 W Kinzie St","60654","3.0","false","NEAR NORTH SIDE","Office","393,838","2000","1","13",,"21,406,000.9",,,,,"54.4","152.2","53.8",,"3,561.2","9","41.88927","-87.628761","POINT (-87.628761 41.88927)"
"2019","103766","640 N LaSalle Dr","Submitted","640 N LaSalle St","60654","3.0","false","NEAR NORTH SIDE","Office","282,343","1969","1",,"69","20,021,302.1","3,603,204.1",,,,"83.7",,,,,,"41.89361489","-87.63342151","POINT (-87.63342151 41.89361489)"
"2019","103767","57F47-Residence Inn Chicago Loop","Submitted","11 S LaSalle St","60603","4.0","false","LOOP","Hotel","326,000","2015","1","8,204","89","9,333,741","13,392,499.9",,"7,324,397.3",,"92.2","143.7","91.2",,,,"41.88177039","-87.63193858","POINT (-87.63193858 41.88177039)"
"2019","103770","CME Group Inc","Not Submitted","333 S LaSalle St",,"0.0","false","LOOP",,,,,,,,,,,,,,,,,,"41.877735","-87.631723","POINT (-87.631723 41.877735)"
"2019","103778","Weiss Memorial Hospital","Not Submitted","4646 N Marine Dr",,"0.0","false","UPTOWN",,,,,,,,,,,,,,,,,,"41.96683175","-87.64961847","POINT (-87.64961847 41.96683175)"
"2019","103780","LondonHouse Chicago","Submitted","360 N Michigan Ave","60601","1.5","false","LOOP","Hotel","390,430","2016","1","15,078","33","14,155,456.5","25,447,314.8",,,,"101.4","170","100.8",,"3,706.6","9.5","41.88794631","-87.62504954","POINT (-87.62504954 41.88794631)"
"2019","103782","Warwick Allerton Hotel Chicago","Submitted","136 148 E Huron St","60611","1.0","false","NEAR NORTH SIDE","Hotel","300,000","1924","1",,"29","14,931,802.5","26,013,498.9",,,,"136.5",,,,,,"41.895221","-87.624214","POINT (-87.624214 41.895221)"
"2019","103789","De La Salle Institute","Submitted","3434 S Michigan Ave","60616","4.0","false","DOUGLAS","K-12 School","165,000","1954","1",,"91","2,884,310.3","3,327,993.6",,,,"37.7","70.1","37.2",,"656.6","4","41.832219","-87.623316","POINT (-87.623316 41.832219)"
"2019","103798","Federal Railroad Retirement Board","Submitted","844 W Rush St","60611",,"true","NEAR NORTH SIDE","Office","383,007","1923","4",,,"15,258,419.6","22,359,616.2",,,,"98.2","172.8","96.8",,"3,726.1","9.7","41.89797613","-87.62622715","POINT (-87.62622715 41.89797613)"
"2019","103804","190 N State St","Submitted","190 N State St","60601","4.0","false","LOOP","Office","230,000","1917","1",,"82","9,944,543.5",,,,,"43.2","121.1","43.2",,"1,654.4","7.2","41.88540707","-87.62843983","POINT (-87.62843983 41.88540707)"
"2019","103812","400 W Superior St","Submitted","400 W Superior St","60654","3.0","false","NEAR NORTH SIDE","Office","130,007","1998","1",,"64","6,240,664","1,769,519.5",,,,"61.6","148.7","60.4",,"1,132.2","8.7","41.89575232","-87.638901","POINT (-87.638901 41.89575232)"
"2019","103815","328 S Jefferson","Not Submitted","328 S Jefferson",,"0.0","false","NEAR WEST SIDE",,,,,,,,,,,,,,,,,,"41.87715297","-87.64290989","POINT (-87.64290989 41.87715297)"
"2019","103816","AMA Plaza","Submitted","330 N Wabash Av","60611","3.5","false","NEAR NORTH SIDE","Office","1,870,680","1971","1",,"74","104,988,331.8","45,677,500.9",,,,"103",,,,,,"41.88863693","-87.62751976","POINT (-87.62751976 41.88863693)"
"2019","103849","Bicycle Station Lofts Condominium Association (1632-36 S. Indiana Ave.)","Submitted","1632 1636 S INDIANA AVE","60616","3.5","false","NEAR SOUTH SIDE","Multifamily Housing","59,040","1997","1",,"72","1,062,479.7","2,911,377.4",,,,"67.3",,,,,,"41.84550365","-87.63055693","POINT (-87.63055693 41.84550365)"
"2019","103871","111 S PEORIA ST","Submitted","111 S PEORIA ST","60607",,"true","NEAR WEST SIDE",,,,,,,"1,249,058.1","3,731,049.1",,,,"65.5","97.6","63.8",,,,"41.87399385","-87.651678","POINT (-87.651678 41.87399385)"
"2019","103933","3161 Cambridge","Submitted","3161  N CAMBRIDGE AVE","60657","4.0","false","LAKE VIEW","Multifamily Housing","50,825","1968","1",,"89","640,391.5","3,232,926",,,,"76.2","102.1","74.9",,"278.3","5.5","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","103962","2828  N CAMBRIDGE AVE","Not Submitted","2828  N CAMBRIDGE AVE",,"0.0","false","LAKE VIEW",,,,,,,,,,,,,,,,,,"41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","103965","447-457 W. Wellington Ave.","Submitted","447 457 W WELLINGTON AVE","60657","2.5","false","LAKE VIEW","Multifamily Housing","51,574","1967","1",,"56","781,719.9","3,639,324.5",,,,"85.7","116.5","84.5",,"323.4","6.3","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","103970","424 West Oakdale Avenue","Submitted","424  W OAKDALE AVE","60657","4.0","false","LAKE VIEW","Multifamily Housing","52,080","1970","1",,"84","560,537","3,015,619.5",,,,"68.7","90.9","68.2",,"253.4","4.9","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104084","841 849 W CORNELIA AVE","Not Submitted","841 849 W CORNELIA AVE",,"0.0","false","LAKE VIEW",,,,,,,,,,,,,,,,,,"41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104095","Hall Plaza","Submitted","4600 4650 W Diversey Ave","60639","0.0","false","HERMOSA","Strip Mall","53,267","1957","1",,,,,,,,,,,,,,"41.93162302","-87.74252593","POINT (-87.74252593 41.93162302)"
"2019","104100","711 W Gordon Terrace","Submitted","711  W GORDON TER","60613","4.0","false","UPTOWN","Multifamily Housing","121,026","1979","1",,"91","4,240,617.8",,,,,"35",,,,,,"41.95402016","-87.6620278","POINT (-87.6620278 41.95402016)"
"2019","104105","Sheridan Shores","Submitted","640  W SHERIDAN RD","60613","4.0","false","LAKE VIEW","Multifamily Housing","60,918","1970","1",,"100","122,620.5","3,117,500",,,,"53.2",,,,,,"41.95402016","-87.6620278","POINT (-87.6620278 41.95402016)"
"2019","132823","Bria of Forest Edge","Not Submitted","8001 S Western Ave",,"0.0","false","ASHBURN",,,,,,,,,,,,,,,,,,"41.74785085","-87.6824488","POINT (-87.6824488 41.74785085)"
"2019","104206","Malden Property LLC","Submitted","4501 4519 N MALDEN ST","60640","3.5","false","UPTOWN","Multifamily Housing","78,709","1925","1",,"71","1,919,707.2","2,267,049.5",,,,"53.2",,,,,,"41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2019","104226","606 West Cornelia LLC","Submitted","606 620 W CORNELIA AVE","60657","4.0","false","LAKE VIEW",,,,,,"95","920,680.4","4,461,048",,,,"74","99.9","73.5",,,,"41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104237","536-552 W. Addison St.","Submitted","536 552 W ADDISON ST","60613","1.5","false","LAKE VIEW","Multifamily Housing","62,762","1970","1",,"36","956,134.5","5,348,333",,,,"100.5","132.1","99.7",,"443.1","7.1","41.95402016","-87.6620278","POINT (-87.6620278 41.95402016)"
"2019","104238","3510 N. Pine Grove Ave.","Submitted","3510  N PINE GROVE AVE","60657","2.5","false","LAKE VIEW","Multifamily Housing","71,310","1970","1",,"51","1,124,506.5","5,166,115",,,,"88.2","120.2","87.5",,"461.5","6.5","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104239","517-25 W. Brompton Ave.","Submitted","517 525 W BROMPTON AVE","60657","4.0","false","LAKE VIEW","Multifamily Housing","52,304","1924","1",,"84","461,858.6","3,307,414",,,,"72.1","91.1","70.2",,"252.5","4.8","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104250","544 W. Melrose St.","Submitted","544  W MELROSE ST","60657","2.5","false","LAKE VIEW","Multifamily Housing","50,589","1967","1",,"51","865,948.5","3,458,543.2",,,,"85.5","119.7","84.9",,"327.8","6.5","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104261","500 W. Belmont Apartments","Submitted","500  W BELMONT AVE","60642","2.5","false","LAKE VIEW","Multifamily Housing","54,927","1965","1",,"53","857,636.9","3,935,838.7",,,,"87.3","119","86.6",,"351.7","6.4","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104263","444-454 W. Melrose St.","Submitted","444 454 W MELROSE ST","60657","2.5","false","LAKE VIEW","Multifamily Housing","57,863","1967","1",,"58","816,495","4,150,067.7",,,,"85.8","114.8","83.7",,"356.3","6.2","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104267","912 932 W GORDON TER","Not Submitted","912 932 W GORDON TER",,"0.0","false","UPTOWN",,,,,,,,,,,,,,,,,,"41.95402016","-87.6620278","POINT (-87.6620278 41.95402016)"
"2019","104278","431 Roscoe","Submitted","429 431 W ROSCOE ST","60657","1.5","false","LAKE VIEW","Multifamily Housing","55,296","1931","1",,"35","749,841.6","5,337,719.9",,,,"110.1",,,,,,"41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104285","528 534 W ALDINE AVE","Submitted","528 534 W ALDINE AVE","60657","2.0","false","LAKE VIEW","Multifamily Housing","52,400","1966","1",,"49","791,498.7","3,888,129.7",,,,"89.3","120.2","88.9",,"338.2","6.5","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104288","EFA LLC","Submitted","452  W ALDINE AVE","60657","3.5","false","LAKE VIEW","Multifamily Housing","89,000","1966","1","3,395","80","1,193,360.6","5,305,445.3",,,,"73","100.1","71.4",,"480.3","5.4","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104300","Roscoe Building","Submitted","434 436 W ROSCOE ST","60657","2.5","false","LAKE VIEW","Multifamily Housing","71,532","1917","1",,"60","623,205.2","5,479,400.3",,,,"85.3",,,,,,"41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104340","4701 N Beacon","Submitted","4701 4705 N BEACON ST","60091","4.0","false","UPTOWN","Multifamily Housing","50,100","1930","1",,"93","541,730.1","3,490,795.2",,,,"80.5","103.4","78",,"275.5","5.5","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2019","104374","6000 N SHERIDAN RD","Not Submitted","6000  N SHERIDAN RD",,"0.0","false","EDGEWATER",,,,,,,,,,,,,,,,,,"41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
"2019","104384","6011 6015 N KENMORE AVE","Not Submitted","6011 6015 N KENMORE AVE",,"0.0","false","EDGEWATER",,,,,,,,,,,,,,,,,,"41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
"2019","104385","6001 N KENMORE AVE","Not Submitted","6001  N KENMORE AVE",,"0.0","false","EDGEWATER",,,,,,,,,,,,,,,,,,"41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
"2019","104431",,"Exempt","5948 5958 N BROADWAY",,,"true","EDGEWATER",,,,,,,,,,,,,,,,,,"41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
"2019","104511","Hollywood Property","Submitted","1040  W HOLLYWOOD AVE","60625","4.0","false","EDGEWATER","Multifamily Housing","60,820","1973","1",,"86","779,263.3","4,691,692.4",,,,"90",,,,,,"41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
"2019","104549","Heiwa Terrace","Submitted","920  W LAWRENCE AVE","60640","1.5","false","UPTOWN","Multifamily Housing","148,138","1980","1",,"32","5,573,109.6","7,723,400",,,,"89.8",,,,,,"41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2019","104710","4645 W BELMONT AVE","Not Submitted","4645  W BELMONT AVE",,"0.0","false","BELMONT CRAGIN",,,,,,,,,,,,,,,,,,"41.94615136","-87.74707694","POINT (-87.74707694 41.94615136)"
"2019","104789","Commonwealth","Submitted","2322 2326 N COMMONWEALTH AVE","60614","3.5","false","LINCOLN PARK","Multifamily Housing","80,000","1926","1",,"72","777,070.4","6,321,387.2",,,,"88.7",,,,,,"41.92201051","-87.65461957","POINT (-87.65461957 41.92201051)"
"2019","104834","515-523 W. Barry Ave.","Submitted","515 523 W BARRY AVE","60657","3.0","false","LAKE VIEW","Multifamily Housing","58,593","1967","1",,"47","832,705.4","4,640,700.1",,,,"93.4","123","92.3",,"385","6.6","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104836","445 W BARRY AVE","Submitted","445  W BARRY AVE","60657","4.0","false","LAKE VIEW","Multifamily Housing","82,550","1971","1",,"95","1,841,111.8","2,699,200.7",,,,"55","96.8","54",,"449.7","5.4","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104838","421-31 Barry","Submitted","421  W BARRY AVE","60657","3.0","false","LAKE VIEW",,,,,,"61","1,215,905.1","5,720,188.3",,,,"114.7","155.6","113.9",,,,"41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","104849","660 W WRIGHTWOOD AVE","Submitted","660  W WRIGHTWOOD AVE","60614","3.0","false","LINCOLN PARK","Multifamily Housing","38,456","1970","1",,"67","1,220,574.8","1,953,401.4",,,,"82.5","142.2","81.3",,"306.8","8","41.92201051","-87.65461957","POINT (-87.65461957 41.92201051)"
"2019","134895","The Racquet Club Chicago","Not Submitted","1357 1367 N DEARBORN ST",,"0.0","false","NEAR NORTH SIDE",,,,,,,,,,,,,,,,,,"41.90753803","-87.63005366","POINT (-87.63005366 41.90753803)"
"2019","104931","4600 N. Winchester","Submitted","4600 4616 N WINCHESTER AVE","60640","1.0","false","LINCOLN SQUARE","Multifamily Housing","50,139","1906","1",,"22","722,794.7","6,323,750.6",,,,"140.5","172.8","138.8",,"456.1","9.1","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2019","104993","6705 6707 N CALIFORNIA AVE","Not Submitted","6705 6707 N CALIFORNIA AVE",,"0.0","false","WEST RIDGE",,,,,,,,,,,,,,,,,,"42.00880199","-87.69502812","POINT (-87.69502812 42.00880199)"
"2019","105006","5527-5541 N. Kenmore, LLC","Submitted","5527 5539 N KENMORE AVE","60640","4.0","false","EDGEWATER","Multifamily Housing","79,000","1915","1",,"95","585,113.6","3,458,235.7",,,,"51.2","66.7","49.8",,"281","3.6","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2019","105011","Edgewater Venture LLLP","Submitted","5439 5443 N KENMORE AVE","60654","2.5","false","EDGEWATER","Multifamily Housing","52,237","1929","1",,"55","1,972,340.7","912,856.9",,,,"55.2",,,,,,"41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2019","105012","1016 1030 W BALMORAL AVE","Not Submitted","1016 1030 W BALMORAL AVE",,"0.0","false","EDGEWATER",,,,,,,,,,,,,,,,,,"41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2019","105034","Carmen Marine Tenant Chicago Il","Not Submitted","5030 N Marine Dr",,"0.0","false","UPTOWN",,,,,,,,,,,,,,,,,,"41.97403176","-87.65193469","POINT (-87.65193469 41.97403176)"
"2019","105044","Farwell LLC.","Submitted","2018 2040 W FARWELL AVE","60645","3.0","false","WEST RIDGE","Multifamily Housing","59,070","1958","1",,"45","300,529","5,755,099.4",,,,"102.5",,,,,,"42.00880199","-87.69502812","POINT (-87.69502812 42.00880199)"
"2019","105061","Northgate Landing","Not Submitted","7618 7628 N EASTLAKE TER",,"0.0","false","ROGERS PARK",,,,,,,,,,,,,,,,,,"42.01036185","-87.66829765","POINT (-87.66829765 42.01036185)"
"2019","105067","1025 1035 W LOYOLA AVE","Submitted","1025 1035 W LOYOLA AVE","60626","4.0","false","ROGERS PARK","Multifamily Housing","91,600","1932","1","3,835","86","1,045,191.1","5,867,700.5",,,,"75.5","99.2","74.4",,"485.5","5.3","42.01036185","-87.66829765","POINT (-87.66829765 42.01036185)"
"2019","105070","1548 W Juneway Terrace","Submitted","1548 1558 W JUNEWAY TER","60626","3.0","false","ROGERS PARK","Multifamily Housing","58,791","1940","1",,"67","575,467.9","4,943,370.5",,,,"93.9","115.7","92.3",,"358.3","6.1","42.01036185","-87.66829765","POINT (-87.66829765 42.01036185)"
"2019","105078","6825 Sheridan Rd Building Partnership","Submitted","6825  N SHERIDAN RD","60626","4.0","false","ROGERS PARK","Multifamily Housing","101,560","1966","1","6,495","84","704,472.2","5,504,128.9",,,,"61.1","76.3","60.6",,"409.5","4","42.01036185","-87.66829765","POINT (-87.66829765 42.01036185)"
"2019","105150","Baric Properties","Not Submitted","1533 W JARVIS AVE",,"0.0","false","ROGERS PARK",,,,,,,,,,,,,,,,,,"42.01036185","-87.66829765","POINT (-87.66829765 42.01036185)"
"2019","105233","7064 N SHERIDAN RD","Not Submitted","7064  N SHERIDAN RD",,"0.0","false","ROGERS PARK",,,,,,,,,,,,,,,,,,"42.01036185","-87.66829765","POINT (-87.66829765 42.01036185)"
"2019","105252","Lake Grove Village Bldg 1","Not Submitted","3500 S LAKE PARK AVE",,"0.0","false","OAKLAND",,,,,,,,,,,,,,,,,,"41.82021138","-87.61246867","POINT (-87.61246867 41.82021138)"
"2019","105288","Mireles Academy, Arnold -CPS","Not Submitted","9000 S Exchange Ave",,"0.0","false","SOUTH CHICAGO",,,,,,,,,,,,,,,,,,"41.73179","-87.552681","POINT (-87.552681 41.73179)"
"2019","105302","Drexel Square","Not Submitted","810  E HYDE PARK BLVD",,"0.0","false","KENWOOD",,,,,,,,,,,,,,,,,,"41.80224043","-87.60332678","POINT (-87.60332678 41.80224043)"
"2019","105315","468 West Melrose Street","Submitted","468  W MELROSE ST","60657","4.0","false","LAKE VIEW","Multifamily Housing","55,460","1961","1",,"85","752,625.8","3,704,032.5",,,,"80.4",,,,,,"41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2019","105340","531 W. Deming","Submitted","531 535 W DEMING PL","60614","3.5","false","LINCOLN PARK","Multifamily Housing","65,806","1967","1",,"78","1,066,369.4","4,376,529.7",,,,"82.7",,,,,,"41.92201051","-87.65461957","POINT (-87.65461957 41.92201051)"
"2019","105360","200 N Central","Submitted","200  N CENTRAL AVE","60644","2.5","false","AUSTIN","Multifamily Housing","50,291","1930","1",,"56","611,788.7","4,245,457.4",,,,"96.6","122.7","93.9",,"327.3","6.5","41.88039405","-87.75826967","POINT (-87.75826967 41.88039405)"
"2019","105391","Southland Preservation","Not Submitted","6253  S MICHIGAN AVE",,"0.0","false","WASHINGTON PARK",,,,,,,,,,,,,,,,,,"41.78046327","-87.6053081","POINT (-87.6053081 41.78046327)"
"2019","105441","Archer Courts Apartments","Not Submitted","2220 2242 S PRINCETON AVE",,"0.0","false","ARMOUR SQUARE",,,,,,,,,,,,,,,,,,"41.84550365","-87.63055693","POINT (-87.63055693 41.84550365)"
"2019","105472","5816 N SHERIDAN RD","Not Submitted","5816  N SHERIDAN RD",,"0.0","false","EDGEWATER",,,,,,,,,,,,,,,,,,"41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
"2019","105478","6230 N Kenmore","Submitted","6230 6236 N KENMORE AVE","60660","4.0","false","EDGEWATER","Multifamily Housing","135,000","1947","1",,"97","1,497,144.7","8,456,835",,,,"73.7","96.8","71.7",,"698.3","5.2","41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
